Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
DGKK,0.068710997,-0.628804044,0.751747717,0.456680709,0.572258814,-6.292224366,-0.576977456,-0.659899997
EPS8L1,-0.072393487,-0.381867088,-0.751612908,0.456760872,0.572305799,-6.292324821,-0.421692583,-0.357971791
OAS1,0.218687404,3.671351781,0.751117599,0.457055477,0.572621438,-6.29269376,3.767471772,3.613679786
PM20D1,-0.067992093,-0.704321591,-0.750875094,0.457199756,0.5727487,-6.292874307,-0.738082582,-0.684064996
CD164,0.118868184,4.171119713,0.750086619,0.457669048,0.573283054,-6.293460944,4.219122563,4.142318003
DTD1,0.062073303,2.184945246,0.749844546,0.457813184,0.573367793,-6.29364093,2.229447182,2.158244085
MED7,-0.076585631,1.105028328,-0.749829417,0.457822192,0.573367793,-6.293652176,1.053751615,1.135794356
B3GALNT2,-0.072673309,0.643003863,-0.749683177,0.457909281,0.57342332,-6.293760879,0.607722983,0.664172391
ZNF385C,0.038732903,-0.770948672,0.749492752,0.458022696,0.573511802,-6.293902394,-0.742621975,-0.787944691
NEGR1,0.030253891,-0.850572415,0.749072554,0.458273021,0.573771682,-6.294214543,-0.832230023,-0.86157785
CCNF,-0.054942433,0.032465525,-0.748934959,0.458355007,0.573820768,-6.294316719,0.008182496,0.047035343
SPTBN1,-0.094686055,1.242261239,-0.747393258,0.459274222,0.574917886,-6.295460328,1.191049693,1.272988167
CCDC189,0.085540811,0.466785367,0.746845572,0.45960103,0.575219615,-6.295866041,0.541386395,0.422024751
TNNC2,0.127353368,-0.230559419,0.746863505,0.459590327,0.575219615,-6.295852762,-0.208386038,-0.243863448
DHRS1,0.08965654,1.525785515,0.746757334,0.459653694,0.575231853,-6.295931379,1.59115138,1.486565996
FBXO48,0.050560453,0.273783537,0.745817548,0.460214822,0.575880344,-6.296626798,0.313955546,0.249680332
SLC25A16,-0.052015075,0.983295266,-0.745691834,0.460289913,0.575920579,-6.296719758,0.955300495,1.000092129
TXNIP,0.105525471,9.194976164,0.745214112,0.460575331,0.576223945,-6.297072877,9.267020806,9.151749378
C19orf54,0.078723471,1.524760429,0.744873062,0.460779156,0.576425184,-6.297324837,1.575036466,1.494594808
PGAM2,-0.112923973,-0.018363171,-0.74464421,0.460915957,0.576488785,-6.297493845,-0.074200305,0.015139109
TRPV3,0.032818304,-0.832473597,0.7446939,0.460886252,0.576488785,-6.297457153,-0.808525189,-0.846842643
GPRC5B,-0.055393444,-0.727889543,-0.74359908,0.461541003,0.577216734,-6.298265035,-0.764668946,-0.705821902
CCDC7,-0.053815685,-0.550289858,-0.743478373,0.461613224,0.577253232,-6.298354036,-0.579128621,-0.5329866
CCDC59,-0.082102975,1.545943835,-0.743342962,0.46169425,0.577293408,-6.298453861,1.494875738,1.576584693
KLHDC10,0.038558817,1.546011171,0.743280832,0.46173143,0.577293408,-6.298499658,1.589606801,1.519853792
NFKBIB,-0.046440428,3.91808433,-0.743178106,0.461792907,0.577316457,-6.29857537,3.885598284,3.937575957
KIAA1217,0.019138446,-0.973988556,0.742571414,0.462156083,0.57771664,-6.299022313,-0.962732036,-0.980742469
DDTL,-0.135030337,0.258303853,-0.74242424,0.462244209,0.577772955,-6.29913068,0.191540606,0.298361801
IFI6,0.297863048,6.650980587,0.742043798,0.462472057,0.578003886,-6.299410712,6.77192707,6.578412697
C14orf119,-0.047056386,3.137575023,-0.741710754,0.462671572,0.578199366,-6.299655741,3.117089436,3.149866375
CDK6,-0.054548386,0.345257157,-0.741265823,0.462938192,0.578478663,-6.299982922,0.302188265,0.371098491
TMEM161B,-0.053512922,-0.124619785,-0.74097535,0.463112303,0.578642321,-6.300196419,-0.17636023,-0.093575518
INMT,-0.032093549,-0.88613438,-0.740793153,0.463221532,0.578724889,-6.300330292,-0.900049684,-0.877785198
TNFAIP1,0.052087676,1.899516069,0.740464839,0.463418398,0.578886108,-6.300571446,1.928574081,1.882081262
TPD52L1,-0.018185536,-0.96489267,-0.740434001,0.463436891,0.578886108,-6.300594092,-0.972883036,-0.96009845
TMEM62,-0.055591211,1.036833481,-0.740138235,0.463614286,0.579006471,-6.300811241,1.003051592,1.057102614
TNS2,-0.028930724,-0.842978948,-0.7401294,0.463619585,0.579006471,-6.300817726,-0.862183528,-0.8314562
ABO,-0.107175782,-0.265187164,-0.740036277,0.463675448,0.579022324,-6.300886078,-0.313830424,-0.236001207
SGK3,0.059680228,1.480208738,0.739946601,0.463729245,0.579035595,-6.300951892,1.509174628,1.462829204
KCNMB1,0.092293769,0.217708185,0.739799166,0.463817701,0.579092137,-6.301060079,0.272929827,0.1845752
FAM20A,0.096420088,-0.548458456,0.739476765,0.464011164,0.579166395,-6.301296582,-0.512582114,-0.569984261
FAM57A,-0.068548304,-0.499152646,-0.73941223,0.464049895,0.579166395,-6.301343911,-0.548735645,-0.469402847
PLEKHH2,-0.019268777,-0.950327575,-0.739465892,0.46401769,0.579166395,-6.301304556,-0.963956435,-0.942150258
ZNF277,-0.066612578,1.147224018,-0.739611503,0.463930306,0.579166395,-6.301197755,1.095319895,1.178366491
FA2H,0.050090104,-0.846812135,0.7387824,0.464427991,0.579576838,-6.301805606,-0.800066904,-0.874859274
SOCS4,0.063114771,0.876313118,0.73872047,0.464465178,0.579576838,-6.301850982,0.911558108,0.855166124
PKMYT1,0.069361196,-0.422807059,0.738583119,0.464547659,0.579625837,-6.301951608,-0.37658138,-0.450542466
TMEM80,0.051729974,2.372840586,0.738309974,0.464711711,0.579776596,-6.302151665,2.410641643,2.350159952
FAM111B,-0.086055409,-0.488928016,-0.737957139,0.464923676,0.579987096,-6.302409982,-0.536181027,-0.460576209
C20orf96,-0.096870803,0.348778297,-0.737861791,0.464980964,0.58000462,-6.302479767,0.320407929,0.365800517
NEK4,0.044439055,0.993544733,0.737711001,0.465071574,0.5800637,-6.302590112,1.017263463,0.979313494
CPAMD8,-0.078090381,0.148516998,-0.737364443,0.46527986,0.580230057,-6.302843634,0.12031759,0.165436643
MSH4,0.016885244,-0.976676271,0.737345129,0.46529147,0.580230057,-6.30285776,-0.96899799,-0.98128324
ACYP2,-0.054247446,0.149692103,-0.736836496,0.465597267,0.580557417,-6.303229628,0.122236675,0.16616536
FBP1,-0.116178151,3.97312039,-0.735437841,0.466438754,0.581552613,-6.304250915,3.906482087,4.013103373
KLHL20,-0.060575538,0.707309743,-0.735049875,0.466672325,0.581789748,-6.30453387,0.660741907,0.735250444
ST18,0.013725989,-0.987683263,0.734553687,0.466971149,0.58210818,-6.304895544,-0.978730464,-0.993054942
XRCC2,-0.039786422,-0.796215052,-0.734206264,0.467180446,0.582314964,-6.305148641,-0.828736838,-0.77670198
AKT1,0.05545916,3.896754929,0.734006495,0.467300817,0.582370728,-6.305294119,3.940835504,3.870306584
CNOT8,0.057111003,3.867742584,0.733987901,0.467312022,0.582370728,-6.305307658,3.895074964,3.851343157
TCHP,0.038287292,1.355528703,0.733740393,0.467461184,0.582502495,-6.305487844,1.381025341,1.34023072
RPRD2,-0.05874059,1.964024683,-0.733642091,0.467520434,0.582522209,-6.305559391,1.939298901,1.978860152
RGS9BP,-0.032340817,-0.883287351,-0.732741853,0.468063241,0.583144367,-6.306214181,-0.902934726,-0.871498926
DSC1,-0.039752892,-0.845746571,-0.732663826,0.468110305,0.583148836,-6.306270897,-0.863667203,-0.834994192
CTF1,0.07577343,-0.423756498,0.732401512,0.468268546,0.583291792,-6.306461524,-0.383955777,-0.447636931
SFXN4,-0.07822335,1.181618193,-0.732255414,0.468356694,0.583347417,-6.306567667,1.137895899,1.20785157
C17orf58,0.092355778,0.096318359,0.731890163,0.468577108,0.583513578,-6.306832939,0.150433888,0.063849042
GBP1,0.242683389,3.769020916,0.731921405,0.468558253,0.583513578,-6.306810254,3.844227189,3.723897153
MLLT10,0.059953826,0.904910738,0.731481351,0.46882388,0.583766682,-6.307129694,0.939707337,0.884032779
SIGLEC15,0.064796534,-0.141484802,0.731363747,0.468894883,0.583800898,-6.307215033,-0.100197386,-0.166257251
PINLYP,-0.051001898,-0.744019283,-0.731254215,0.468961019,0.583829047,-6.307294503,-0.771215526,-0.727701537
GPR65,0.094069201,2.904105496,0.730879102,0.469187553,0.583997236,-6.307566572,2.937379405,2.884141151
POM121,-0.063093143,2.321366169,-0.730846328,0.469207348,0.583997236,-6.307590337,2.291544227,2.339259335
UROS,-0.067801039,1.455576924,-0.73081423,0.469226736,0.583997236,-6.30761361,1.411287452,1.482150607
ARHGAP25,0.060818164,5.764023368,0.729940128,0.469754883,0.58460032,-6.308247016,5.812233239,5.735097445
C4orf50,-0.047668278,-0.756850048,-0.729553859,0.469988382,0.584836642,-6.308526685,-0.796864017,-0.732841667
CC2D2A,0.022871448,-0.883076341,0.729157039,0.470228328,0.585080943,-6.308813843,-0.863410175,-0.894876041
ATL3,-0.04862554,2.160487906,-0.728488174,0.470632931,0.585312889,-6.309297523,2.125123481,2.181706561
F2R,-0.125544524,1.290345847,-0.728676832,0.47051879,0.585312889,-6.309161142,1.18801274,1.351745712
MCOLN3,-0.036720389,-0.855042646,-0.728492756,0.470630159,0.585312889,-6.309294211,-0.879988697,-0.840075015
NGLY1,0.043638345,1.659410613,0.728515941,0.47061613,0.585312889,-6.309277452,1.681365953,1.646237409
RBCK1,0.061839881,5.101420591,0.728688952,0.470511458,0.585312889,-6.309152379,5.139214976,5.07874396
SOCS1,0.176446571,3.214156563,0.728301862,0.470745669,0.585398818,-6.309432175,3.314668973,3.153849117
CA3,0.051880319,-0.862359669,0.727859593,0.471013348,0.585677393,-6.309751678,-0.816937737,-0.889612829
ZNF628,0.09011953,1.54412436,0.727456938,0.471257128,0.585926201,-6.3100424,1.616313881,1.500810648
SLC9A7,-0.141309975,0.362555715,-0.727270131,0.47137025,0.586012528,-6.310177223,0.308694041,0.39487272
DYNC2H1,-0.022735929,-0.873340497,-0.725891724,0.47220544,0.586996439,-6.311171015,-0.88882949,-0.864047101
DBH,-0.021847232,-0.954189252,-0.725597041,0.472384101,0.587164113,-6.311383234,-0.96568161,-0.947293837
BTN3A2,-0.150318354,4.527920374,-0.724269514,0.473189436,0.588110629,-6.312338231,4.456438189,4.570809685
ASTE1,-0.045826117,1.588459667,-0.724109329,0.473286664,0.588176969,-6.31245335,1.564301818,1.602954377
KCNQ2,0.013280191,-0.986577947,0.723982971,0.473363368,0.588217793,-6.312544141,-0.977854261,-0.991812158
SHCBP1,-0.05750785,-0.514324013,-0.723870008,0.473431948,0.588245601,-6.312625295,-0.555198172,-0.489799518
SNX20,-0.048280601,4.397883062,-0.723801634,0.473473459,0.588245601,-6.312674409,4.363378074,4.418586055
TENM4,-0.019402821,-0.959641367,-0.72333796,0.473755025,0.588540905,-6.313007356,-0.972932547,-0.95166666
ZNF610,-0.056800446,-0.718358098,-0.723132431,0.473879863,0.588641471,-6.313154872,-0.751848038,-0.698264134
FAM89A,0.104131046,0.402882861,0.722522293,0.47425057,0.589047403,-6.313592553,0.455950764,0.371042119
C12orf42,-0.046240011,-0.714838798,-0.72209329,0.474511323,0.589098517,-6.313900081,-0.745880809,-0.696213592
CDC42BPB,0.075513956,0.593173898,0.722099725,0.474507411,0.589098517,-6.313895469,0.649835388,0.559177004
SKP2,-0.055005712,0.970262371,-0.722142876,0.47448118,0.589098517,-6.313864545,0.940809243,0.987934248
STK36,-0.065806244,0.158101121,-0.72221077,0.474439909,0.589098517,-6.313815884,0.122512424,0.179454339
YWHAZ,-0.05864502,5.987332391,-0.722364217,0.474346641,0.589098517,-6.313705889,5.953473086,6.007647975
MIEN1,0.062830373,3.592379681,0.721810091,0.474683499,0.58909975,-6.314102994,3.63725624,3.565453746
NNT,-0.06009438,1.385382337,-0.721802694,0.474687997,0.58909975,-6.314108292,1.345980764,1.409023281
TLCD2,0.066071384,-0.61374493,0.721843911,0.474662936,0.58909975,-6.314078766,-0.572884605,-0.638261125
YEATS2,0.047317335,1.170515272,0.721885437,0.474637688,0.58909975,-6.314049015,1.203495978,1.150726848
BFSP2,-0.045327674,-0.800300575,-0.721191206,0.475059886,0.589452197,-6.314546155,-0.813623378,-0.792306893
PIAS4,-0.050906395,2.875445462,-0.721196001,0.475056969,0.589452197,-6.314542723,2.859629094,2.884935284
TMEM175,-0.060478353,3.186760192,-0.720910746,0.475230509,0.58955483,-6.314746861,3.166078665,3.199169109
ZNF605,-0.047587178,-0.241728363,-0.720919868,0.475224959,0.58955483,-6.314740334,-0.267015908,-0.226555837
PEX1,-0.046021598,0.441643435,-0.720646243,0.475391456,0.589645423,-6.314936078,0.415753103,0.457177635
PSTPIP1,-0.046578854,4.723437278,-0.720700016,0.475358734,0.589645423,-6.314897616,4.699429088,4.737842192
CERCAM,-0.098870281,-0.000924776,-0.720176044,0.475677645,0.589891295,-6.315272276,-0.059673544,0.034324484
WAS,0.078737168,7.71255783,0.720183863,0.475672885,0.589891295,-6.315266687,7.776687157,7.674080234
FRRS1,-0.061933107,-0.531164926,-0.719383965,0.476159967,0.590381084,-6.315838139,-0.551963855,-0.518685569
HBG1,0.53020247,4.930218418,0.719382873,0.476160633,0.590381084,-6.315838919,5.23613589,4.746667935
FKRP,0.050017418,1.531948,0.719036876,0.476371409,0.590533244,-6.316085909,1.572168707,1.507815576
RIMKLB,0.061299966,-0.179338939,0.719070821,0.476350727,0.590533244,-6.316061682,-0.143521994,-0.200829107
TERF1,0.039762824,0.971375805,0.718916247,0.476444906,0.590569775,-6.316171993,0.997056224,0.955967554
TTN,0.026898568,-0.902918255,0.718675315,0.476591723,0.590697171,-6.316343886,-0.879883288,-0.916739235
GPC1,-0.041367016,-0.726582955,-0.718481288,0.476709976,0.590789144,-6.316482274,-0.753427544,-0.710476201
CD300LF,-0.094529596,4.698944928,-0.717913489,0.477056126,0.591163509,-6.316887043,4.652139702,4.727028064
CEBPA,0.086692391,5.003381753,0.717605279,0.477244081,0.591341789,-6.317106627,5.061443998,4.968544407
TFDP2,-0.057692022,1.069692085,-0.717431136,0.477350297,0.591418764,-6.317230655,1.038318967,1.088515956
APOPT1,0.060631075,1.45782128,0.717104582,0.47754951,0.591510621,-6.317463153,1.501127358,1.431837634
CASK,0.047725493,0.133071545,0.717083055,0.477562644,0.591510621,-6.317478476,0.159225945,0.117378905
PCDHGB2,-0.019909067,-0.955598961,-0.717049247,0.477583272,0.591510621,-6.31750254,-0.971756213,-0.945904609
SLC24A1,0.039808622,-0.435879085,0.717020459,0.477600837,0.591510621,-6.317523029,-0.410766139,-0.450946853
CCR8,-0.094490554,-0.538473551,-0.716217371,0.478090988,0.592063007,-6.318094304,-0.56403784,-0.523134977
ZMAT4,0.025882102,-0.934776728,0.715953482,0.478252111,0.592207862,-6.318281885,-0.917325345,-0.945247558
ANO5,0.029586981,-0.826461169,0.715679208,0.478419607,0.592360583,-6.318476777,-0.815737871,-0.832895148
EIF4A3,-0.047006616,3.148946652,-0.715125205,0.478758032,0.592615493,-6.318870214,3.132542589,3.15878909
HACE1,-0.041813352,-0.579732388,-0.715190992,0.478717837,0.592615493,-6.318823509,-0.609278346,-0.562004813
SPSB3,-0.065516013,4.59593674,-0.715246073,0.478684185,0.592615493,-6.318784402,4.560351805,4.617287701
OXCT2,-0.065711417,-0.741548599,-0.715030366,0.47881598,0.592632531,-6.318937536,-0.790563901,-0.712139417
CSNK2A3,0.078787854,1.251199597,0.714864416,0.478917388,0.592703351,-6.319055316,1.300726911,1.221483208
HES1,-0.117918325,0.563437796,-0.714682227,0.479028733,0.592786456,-6.319184591,0.500859195,0.600984958
FAM86B1,-0.045836495,-0.77045539,-0.714178403,0.479336721,0.593112863,-6.319541918,-0.789894827,-0.758791728
EAPP,0.065759005,3.855950356,0.714079602,0.479397132,0.593132896,-6.319611963,3.898802395,3.830239133
YBX2,0.020556262,-0.965771632,0.713960647,0.479469871,0.593168177,-6.319696282,-0.955497375,-0.971936186
STX17,-0.060006398,1.809330769,-0.713011419,0.480050531,0.59383176,-6.320368638,1.752820717,1.843236801
TCP10L,-0.035469771,-0.879352945,-0.712312198,0.480478513,0.594306372,-6.320863353,-0.899027948,-0.867547943
ARHGAP32,-0.031983657,-0.63722916,-0.711665166,0.480874743,0.594741625,-6.321320721,-0.666304228,-0.619784119
CDCP1,0.034166698,-0.779841064,0.711244591,0.481132394,0.594950567,-6.321617796,-0.758927932,-0.792388944
FGFR4,0.044965315,-0.771833087,0.711269949,0.481116857,0.594950567,-6.32159989,-0.742479335,-0.789445338
S100A6,0.083334022,8.492563191,0.711102039,0.481219741,0.595003723,-6.32171845,8.566969819,8.447919214
FTH1,0.07146532,10.60895294,0.710780981,0.481416499,0.595192138,-6.321945071,10.66345493,10.57625174
TRIM56,0.062440004,3.897190245,0.710606012,0.481523747,0.595269863,-6.322068532,3.93189575,3.876366943
SLC38A6,-0.044898017,-0.330192373,-0.710517535,0.481577984,0.595282047,-6.322130952,-0.349905423,-0.318364543
PIP4K2C,0.043358467,2.897544782,0.709535064,0.482180481,0.595971875,-6.322823568,2.926671099,2.880068991
CD69,-0.140140844,0.779217104,-0.708656479,0.48271963,0.596353027,-6.323442156,0.653914804,0.854398484
MRO,-0.03213797,-0.954543769,-0.708954683,0.482536597,0.596353027,-6.323232282,-0.969093279,-0.945814063
MYO15B,0.085796286,2.18016221,0.708597845,0.482755623,0.596353027,-6.323483412,2.256813144,2.134171649
SAPCD1,-0.128672222,-0.287084956,-0.708665901,0.482713846,0.596353027,-6.323435526,-0.333348548,-0.259326801
SETSIP,-0.028193106,-0.969993126,-0.708616804,0.482743985,0.596353027,-6.323470073,-0.983906608,-0.961645037
TREM2,0.097486071,-0.735505604,0.708840914,0.482606422,0.596353027,-6.323312362,-0.658991275,-0.781414202
FXR1,0.035853055,1.800254436,0.708352393,0.482906314,0.596484242,-6.323656081,1.819668242,1.788606153
VPS13D,0.043388808,0.881002591,0.708133081,0.483040978,0.596595638,-6.323810311,0.914674801,0.860799265
TMED6,0.066899421,-0.674022987,0.707579814,0.483380796,0.596960373,-6.324199189,-0.610483932,-0.71214642
BTN3A1,-0.101088328,4.689764542,-0.707274507,0.483568373,0.597137046,-6.324413654,4.622884361,4.72989265
SMIM10,0.085574594,-0.576091894,0.707011267,0.483730138,0.597281814,-6.324598497,-0.506779888,-0.617679098
TFCP2,-0.044065977,2.757907995,-0.706557638,0.484008973,0.597571093,-6.324916871,2.735557947,2.771318025
CD300A,0.090132838,6.027828223,0.706234033,0.484207939,0.597706708,-6.325143867,6.060681296,6.008116379
EVA1C,-0.085930982,0.572415767,-0.70628329,0.484177651,0.597706708,-6.325109322,0.504565703,0.613125805
CLMN,0.064537164,0.470072002,0.7046386,0.485189556,0.5988082,-6.32626152,0.513687353,0.443902791
KCNS1,0.050853284,-0.742032511,0.704689847,0.485158008,0.5988082,-6.326225658,-0.704025581,-0.764836669
EHMT1,-0.065715854,1.73311267,-0.704552758,0.485242403,0.598818323,-6.326321585,1.708154818,1.748087381
C8orf76,-0.068880191,1.769522045,-0.704357726,0.485362484,0.598911407,-6.326458026,1.741855455,1.786121999
CYTH4,0.070770937,5.954291221,0.704179906,0.485471982,0.598991417,-6.326582394,5.996591643,5.928910968
TVP23C,-0.06201084,-0.326642027,-0.703905066,0.48564125,0.599145152,-6.326774557,-0.366008557,-0.303022109
RAB28,0.07195984,1.35457823,0.703348717,0.485983995,0.59951286,-6.327163324,1.393301617,1.331344198
CWC22,0.060757272,2.453027107,0.703043775,0.486171916,0.599689526,-6.327376284,2.498975548,2.425458043
PDZD7,-0.037927068,-0.857793289,-0.70274124,0.486358394,0.59986438,-6.327587475,-0.880156493,-0.844375366
SLC35G1,0.044436993,-0.669599036,0.70262153,0.486432192,0.599900238,-6.327671016,-0.643852395,-0.68504702
CD200R1L,-0.048623768,-0.889765903,-0.702166771,0.486712597,0.600190868,-6.327988251,-0.928375768,-0.866599984
TMEM67,-0.023000481,-0.838607762,-0.701586179,0.487070723,0.600577276,-6.328392973,-0.851389227,-0.830938883
KRBA2,-0.077317657,0.133466238,-0.7014423,0.487159495,0.60063152,-6.32849322,0.099550606,0.153815617
BTF3L4,0.061970354,1.827577546,0.701091335,0.487376074,0.600843316,-6.328737665,1.857713405,1.80949603
BEND3,-0.03704676,-0.680492356,-0.700917335,0.487483469,0.600920483,-6.328858812,-0.688673613,-0.675583602
CHERP,0.070164445,2.73743562,0.70083715,0.487532965,0.600926269,-6.32891463,2.796033236,2.70227705
DAPK3,0.06343917,3.190145042,0.700612073,0.487671912,0.601042301,-6.329071277,3.236345207,3.162424943
AP2M1,0.066847546,5.565506204,0.69993927,0.488087389,0.601436108,-6.329539236,5.613634493,5.53662923
CNTNAP2,-0.061871634,-0.673795347,-0.699932486,0.488091579,0.601436108,-6.329543952,-0.704799024,-0.65519314
ZNF672,-0.047489299,3.668877918,-0.699876829,0.488125958,0.601436108,-6.329582644,3.648498238,3.681105725
IFT52,-0.072516059,1.798509334,-0.699652593,0.488264481,0.601496279,-6.329738498,1.766946273,1.817447171
TRNT1,-0.061636946,0.70180766,-0.699662593,0.488258303,0.601496279,-6.329731548,0.672770183,0.719230147
GPR82,-0.092362711,-0.273034594,-0.6992408,0.488518926,0.601754463,-6.330024584,-0.326298229,-0.241076413
DST,0.020050197,-0.859617855,0.698311348,0.489093501,0.602406899,-6.330669703,-0.845160721,-0.868292135
MICB,0.079615544,3.036835625,0.698136498,0.489201633,0.602484758,-6.33079097,3.072780129,3.015268922
MFAP4,0.027358364,-0.929112017,0.697674282,0.489487545,0.602781532,-6.331111397,-0.90738224,-0.942149883
CTTNBP2NL,-0.046425291,-0.502267167,-0.69730961,0.489713185,0.602886847,-6.331364057,-0.530007494,-0.485622971
JUNB,0.070185604,7.599405304,0.69716357,0.489803564,0.602886847,-6.331465203,7.635199175,7.577928982
OVCH1,0.013451478,-0.983354286,0.697283362,0.489729428,0.602886847,-6.331382237,-0.973628142,-0.989189972
SAMD13,0.020750699,-0.953628428,0.697179745,0.489793554,0.602886847,-6.331454002,-0.944692496,-0.958989987
SLC39A11,0.064652634,1.28557416,0.697433735,0.489636377,0.602886847,-6.331278072,1.329751143,1.259067971
SPAG16,-0.039770496,-0.680211592,-0.697100249,0.489842754,0.602886847,-6.331509053,-0.7136037,-0.660176328
B3GNT3,-0.0679068,-0.668204644,-0.696632874,0.490132069,0.603187581,-6.331832586,-0.714218529,-0.640596312
CYTL1,-0.105117815,-0.329175678,-0.696483756,0.490224397,0.603245856,-6.331935766,-0.384577643,-0.295934499
SLC27A3,-0.08957507,2.880443009,-0.696346858,0.490309167,0.603294822,-6.332030472,2.817119015,2.918437406
NDUFAF7,0.059382018,1.175472318,0.696174553,0.490415873,0.603370767,-6.332149647,1.228015516,1.1439464
OSBPL5,-0.119077354,2.1701593,-0.696015565,0.490514343,0.603436567,-6.332259585,2.081065393,2.223615644
PTPN11,0.047214663,1.840470301,0.695882884,0.490596529,0.603482323,-6.332351314,1.867839873,1.824048557
RIMBP3C,0.053814804,-0.764587209,0.695508487,0.490828481,0.60371228,-6.33261006,-0.722462525,-0.78986202
ACOT11,-0.046665669,-0.538918636,-0.69534882,0.490927418,0.603778605,-6.332720364,-0.565045494,-0.523242522
BRPF1,0.053461519,2.267289075,0.694886373,0.491214036,0.604075719,-6.333039703,2.309971186,2.241679808
C6orf62,0.073723809,4.814363465,0.694114315,0.491692755,0.604608995,-6.333572379,4.85296359,4.79120339
NMRK1,0.0766708,1.651392546,0.693897165,0.491827447,0.604719181,-6.333722096,1.682267385,1.632867642
IGLL1,-0.089364542,-0.73586456,-0.693656803,0.49197656,0.604847076,-6.333887764,-0.763504357,-0.719280682
GNL3L,-0.065981259,4.422069908,-0.693353033,0.492165046,0.605023349,-6.334097055,4.372322479,4.451918366
DLK1,0.027599456,-0.928544947,0.693199932,0.492260059,0.605084693,-6.334202504,-0.918874344,-0.934347309
BEND4,-0.05654235,-0.791651164,-0.692842386,0.492481988,0.605252489,-6.334448678,-0.815917866,-0.777091143
GKAP1,0.078310205,-0.014554087,0.692744859,0.492542533,0.605252489,-6.334515805,0.05121201,-0.054013745
PSD4,0.051171388,4.281404305,0.692803571,0.492506083,0.605252489,-6.334475395,4.325114372,4.255178265
SMC5,-0.053226336,1.372813197,-0.692689237,0.492577065,0.605252489,-6.334554085,1.333516655,1.396391123
NEURL1B,0.042060158,-0.784960476,0.692547536,0.492665043,0.605305141,-6.334651591,-0.753858077,-0.803621915
TAC3,0.047490415,-0.890417592,0.692281028,0.492830536,0.605453011,-6.334834929,-0.860054369,-0.908635525
PRKCI,-0.051281305,0.614000761,-0.691721152,0.493178299,0.605824758,-6.335219855,0.571104166,0.639738717
UNC119B,-0.043467762,2.077588994,-0.691608796,0.493248105,0.605855022,-6.335297066,2.059716067,2.08831275
PCNP,-0.126428235,3.182628993,-0.691163459,0.493524843,0.60613943,-6.335602979,3.080185695,3.244094972
HSD11B1L,-0.05886373,-0.140296721,-0.690737647,0.493789528,0.60634503,-6.3358953,-0.191996995,-0.109276556
MIOS,0.03938854,1.025617505,0.690735464,0.493790886,0.60634503,-6.335896798,1.062678549,1.003380879
PEX7,0.094956819,0.221982902,0.690675989,0.493827861,0.60634503,-6.335937613,0.272765623,0.191513269
DCLRE1A,-0.051300032,0.039380995,-0.690528731,0.49391942,0.606365879,-6.336038657,-0.0104125,0.069257092
NEURL1,-0.136990857,1.018797115,-0.690503262,0.493935256,0.606365879,-6.336056131,0.930737139,1.071633101
TP63,-0.021444326,-0.928734024,-0.69031032,0.494055235,0.606457662,-6.336188485,-0.941749937,-0.920924476
MYL12A,-0.047684183,6.932108437,-0.689572066,0.494514459,0.606965816,-6.336694576,6.89606551,6.953734194
TMEM255A,-0.04996088,-0.693385647,-0.687856257,0.495582677,0.608221288,-6.337868764,-0.72548955,-0.674123305
MRAS,-0.088206437,-0.014713266,-0.687318077,0.495917998,0.608577136,-6.338236471,-0.075694943,0.02187574
SLC16A11,-0.080730967,-0.430961573,-0.686828359,0.496223233,0.608896004,-6.338570824,-0.467985344,-0.408747311
NFXL1,0.14636467,0.802738548,0.686489583,0.496434448,0.609099455,-6.338801984,0.847974245,0.77559713
CXCL9,0.079165786,-0.569735469,0.685754711,0.496892787,0.609438821,-6.339303036,-0.55217128,-0.580273983
DTNB,0.062223433,0.373280534,0.685804638,0.49686164,0.609438821,-6.339269012,0.410634419,0.350868203
RRAGA,-0.043417843,4.512076001,-0.685837066,0.496841411,0.609438821,-6.339246911,4.489851334,4.525410801
TLR3,-0.041943007,-0.667986935,-0.685932086,0.496782137,0.609438821,-6.339182146,-0.709420645,-0.643126709
WT1,0.014142522,-0.984490478,0.68560502,0.496986178,0.609441909,-6.339405034,-0.973436222,-0.991123032
ZNF155,0.058003642,1.150963172,0.685666003,0.49694813,0.609441909,-6.339363484,1.185162844,1.130443369
EGLN2,0.044139551,4.891105182,0.685513029,0.497043575,0.609456575,-6.339467706,4.936097436,4.864109829
TIGD1,-0.090124619,-0.129682749,-0.685268333,0.49719627,0.609588077,-6.339634372,-0.197075423,-0.089247145
UNC93B1,0.072504359,5.424480202,0.685158257,0.497264967,0.60959925,-6.339709326,5.475267867,5.394007603
WDR60,-0.045384074,0.065075442,-0.685108087,0.49729628,0.60959925,-6.339743486,0.038376976,0.081094522
SAFB,-0.049769447,3.935981655,-0.685027038,0.497346867,0.609605549,-6.339798664,3.921746679,3.944522641
COMMD10,-0.07086263,1.322770553,-0.684706405,0.497547019,0.609665477,-6.340016888,1.268626457,1.355257011
IER5L,0.114525007,2.957672921,0.684836123,0.497466039,0.609665477,-6.339928613,3.020264421,2.920118022
PSPH,0.072700268,0.045751656,0.684690669,0.497556844,0.609665477,-6.340027595,0.104467677,0.010522043
ZNF30,-0.081659064,0.065339994,-0.684657468,0.497577572,0.609665477,-6.340050185,0.007398265,0.100105031
