Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
ZNF268,-0.317037314,0.999596727,-2.47768426,0.019898709,0.055816194,-3.817873992,0.731334384,1.048371698
RBM5,-0.461149039,4.585660365,-2.477192736,0.019920855,0.055868449,-3.818878603,4.195457332,4.656606371
ASAP3,0.474544897,3.081875518,2.476899751,0.019934067,0.055885765,-3.81947737,3.483413508,3.00886861
FES,-0.614889915,2.897897567,-2.476974011,0.019930718,0.055885765,-3.819325611,2.3776061,2.992496015
OCM,0.841921744,1.253492231,2.476711318,0.019942569,0.055899731,-3.819862441,1.965887553,1.123965809
ANP32B,-0.593309114,2.132655685,-2.476574875,0.019948727,0.055906753,-3.820141258,1.630624896,2.22393401
FAM9B,0.212952916,-0.620169349,2.476499834,0.019952114,0.055906753,-3.820294597,-0.43997842,-0.652931336
GAB1,-0.418068775,1.761795428,-2.476122508,0.019969156,0.055934767,-3.821065588,1.408044926,1.826113701
HOXA4,0.765980916,3.899025508,2.476177784,0.019966658,0.055934767,-3.820952646,4.547163206,3.78118229
MT-ND1,0.399685774,13.92567396,2.475835888,0.019982109,0.05595143,-3.821651189,14.26386962,13.86418384
PHF14,0.366864768,2.828763347,2.475834982,0.01998215,0.05595143,-3.821653039,3.139187382,2.772322614
WNT11,0.853570357,0.407644749,2.47550719,0.019996974,0.055983068,-3.822322709,1.12989659,0.276326233
AHNAK2,0.815025089,0.823711434,2.474913181,0.020023863,0.056048467,-3.823536114,1.513348047,0.698322958
SDCBP,-0.492085527,6.253983858,-2.474760982,0.020030758,0.056057886,-3.823846987,5.837603798,6.329689324
SUV39H2,-0.389980198,1.821293585,-2.474609383,0.020037628,0.056067233,-3.824156624,1.49131034,1.881290538
CCDC97,0.503431555,1.903759439,2.474080566,0.02006161,0.05608124,-3.825236625,2.329739986,1.826308431
IL10RA,-0.740902618,4.56809261,-2.474241549,0.020054307,0.05608124,-3.824907865,3.94117501,4.682077628
MAPK7,0.441798938,2.642281196,2.474253581,0.020053761,0.05608124,-3.824883294,3.016111067,2.574312129
MS4A7,-0.876857854,5.621910374,-2.47395403,0.020067352,0.05608124,-3.825495028,4.879953728,5.756811582
PDE1C,0.406526479,0.116849588,2.473989556,0.02006574,0.05608124,-3.82542248,0.460833532,0.054307052
SCEL,-1.233541598,3.914258946,-2.47423682,0.020054521,0.05608124,-3.824917523,2.870492979,4.104034577
YWHAZ,-0.333868779,5.391569392,-2.474026818,0.020064049,0.05608124,-3.825346386,5.109065041,5.44293382
CAND1,-0.357349827,2.55103426,-2.473806725,0.020074039,0.056090057,-3.825795833,2.24866133,2.606011157
KRBA2,-0.398332593,1.086895752,-2.472945609,0.020113169,0.056189506,-3.827554064,0.749845097,1.14817769
C1orf159,0.353521412,2.477839123,2.472084775,0.020152356,0.05625308,-3.829311339,2.776972626,2.423451214
CBFB,-0.474321584,3.599420785,-2.472168199,0.020148555,0.05625308,-3.829141058,3.198071753,3.672393337
ERCC5,0.273524421,4.214482119,2.472056709,0.020153635,0.05625308,-3.829368626,4.44592586,4.172401439
HTR1D,0.3357256,-0.703741309,2.472238588,0.020145349,0.05625308,-3.828997379,-0.419665802,-0.755391402
TPRN,0.515405278,2.157850306,2.472222635,0.020146075,0.05625308,-3.829029943,2.593962464,2.078557187
TMEFF2,0.322189254,-0.840873964,2.471923163,0.020159721,0.05626018,-3.829641206,-0.568252287,-0.890441541
CEP112,0.555232789,2.195406493,2.47177165,0.020166628,0.056269568,-3.829950448,2.665218853,2.109986064
TMEM248,-0.220811104,4.792905418,-2.471579505,0.02017539,0.056284128,-3.830342603,4.606065252,4.826876357
HMGCR,-0.661596341,1.986545353,-2.471396105,0.020183757,0.056287695,-3.830716894,1.426733065,2.088329406
RPL36A,-0.37034379,10.15252981,-2.471470165,0.020180378,0.056287695,-3.830565751,9.839161985,10.20950578
NPAS3,0.379372038,-0.547175042,2.471002366,0.02020173,0.056327927,-3.831520395,-0.226167933,-0.605539971
MOV10L1,0.319315136,-0.474629136,2.470626606,0.020218896,0.056356003,-3.832287132,-0.204439406,-0.523754542
TMEM30A,-0.511748859,-0.252363758,-2.470665513,0.020217118,0.056356003,-3.832207745,-0.685382023,-0.173633164
KCNIP4,0.276378806,0.238537319,2.470414266,0.020228603,0.056373165,-3.832720379,0.472396309,0.196017502
NPY4R,-1.387021604,1.124514195,-2.469932072,0.020250661,0.056424735,-3.833704136,-0.04911947,1.337902134
GPC5,-0.871856267,0.500046162,-2.469664297,0.02026292,0.05644899,-3.834250392,-0.237678371,0.634177896
BCAP31,-0.757360236,2.748904661,-2.469531448,0.020269004,0.056456037,-3.834521387,2.108061385,2.865421621
F13A1,-1.134745017,5.27294561,-2.469193989,0.020284467,0.056489201,-3.83520972,4.312776749,5.447521767
ELOF1,0.285455334,5.614036628,2.468710551,0.020306639,0.05654103,-3.836195716,5.855575757,5.570120423
P3H3,0.988878297,3.080228617,2.467889548,0.020344343,0.056626157,-3.837869916,3.916971791,2.928093494
SPTB,0.221758382,-0.621864416,2.467907553,0.020343515,0.056626157,-3.837833203,-0.434222708,-0.65598109
ABCB10,-0.524058188,0.027210342,-2.467738127,0.020351304,0.056635606,-3.838178657,-0.416223509,0.107834679
ZFYVE27,-0.308811243,4.087528648,-2.467341735,0.020369536,0.056676415,-3.838986831,3.826226827,4.13503807
C16orf87,0.262006988,-0.362111249,2.467184422,0.020376776,0.056686629,-3.839307541,-0.140413028,-0.402420017
RPL22L1,-0.660440126,6.51471956,-2.46688417,0.020390602,0.056715155,-3.839919625,5.955885607,6.616325733
OXCT1,-0.7102961,0.151188282,-2.466524913,0.020407155,0.056751259,-3.840651935,-0.449831495,0.260464605
FAM71D,0.409437267,-0.568858067,2.466342151,0.020415581,0.056764751,-3.841024449,-0.222411149,-0.631848416
ATXN2,0.31352973,2.099636011,2.46517555,0.02046944,0.056904543,-3.843401882,2.364930398,2.051400668
JMJD4,0.259135429,3.187359606,2.464978384,0.020478556,0.056919921,-3.843803621,3.406628046,3.147492617
SPG11,-0.367326783,3.414099031,-2.46480098,0.020486761,0.056932763,-3.844165075,3.103284061,3.470610844
DLL1,-0.627942024,0.830570581,-2.464329754,0.020508571,0.056983401,-3.845125106,0.299235023,0.927177046
DLC1,-0.962151402,1.033965905,-2.464000376,0.020523828,0.057015819,-3.845796081,0.219837795,1.181989197
ANKRD34C,0.168874262,-0.832654698,2.46387027,0.020529858,0.057022595,-3.846061104,-0.689761092,-0.858635354
PARP9,-0.586886372,4.003123934,-2.462586439,0.020589442,0.057163165,-3.848675776,3.506527773,4.093414145
ST6GAL1,-0.46439968,3.804354809,-2.462607154,0.020588479,0.057163165,-3.848633594,3.411401234,3.875800913
TRO,0.684136083,1.487882294,2.462547222,0.020591265,0.057163165,-3.848755632,2.066766672,1.382630589
TRAFD1,-0.789081845,1.488881152,-2.462255189,0.020604842,0.05719086,-3.849350269,0.821196513,1.610278358
ZSWIM8,0.32216337,4.829342545,2.462077965,0.020613085,0.057203743,-3.849711109,5.101942319,4.779778949
CYLD,-0.570123841,2.618533436,-2.461540879,0.020638086,0.057263117,-3.850804557,2.136120956,2.706244796
EEF1D,0.290473084,7.555650181,2.461420761,0.020643681,0.057268636,-3.851049083,7.801435098,7.510962014
MAP1LC3B,-0.304543027,4.944617693,-2.460840584,0.020670726,0.057333648,-3.852230059,4.68692744,4.991470467
FBXL8,-0.632066225,2.378921068,-2.460721628,0.020676275,0.057339025,-3.852472177,1.844095801,2.476162026
ANKMY2,-0.766913996,0.170694095,-2.460470214,0.020688007,0.057357118,-3.852983872,-0.478233132,0.288680864
ISL2,0.536486154,-0.543737323,2.460427058,0.020690022,0.057357118,-3.853071703,-0.0897875,-0.626273654
ACSM2A,0.356433074,0.015558727,2.460227102,0.020699358,0.057362975,-3.853478638,0.317155944,-0.039277131
DGKH,0.249292843,0.09657937,2.460289038,0.020696466,0.057362975,-3.853352594,0.307519468,0.058226625
MSH5-SAPCD1,0.757335719,2.459522796,2.460034195,0.020708369,0.057377935,-3.853871211,3.100345328,2.343009609
PACSIN3,-0.757354834,2.235817151,-2.459062663,0.020753806,0.057493798,-3.855848014,1.594978445,2.352333279
TCF23,0.635406844,-0.544187404,2.458958342,0.02075869,0.0574973,-3.856060252,-0.006535459,-0.641942303
SCAP,0.377593115,3.703926813,2.458654198,0.020772937,0.057526727,-3.856678986,4.02342868,3.645835565
MTMR2,-0.273468046,2.703639204,-2.458521149,0.020779171,0.057533961,-3.856949639,2.472243166,2.745711212
PLAU,-0.760260922,0.874931661,-2.458176469,0.020795332,0.05756867,-3.857650757,0.231633958,0.99189488
RPUSD3,0.3362483,3.824417802,2.457790047,0.020813463,0.057608821,-3.85843671,4.108935595,3.772687295
AKR1B1,-0.695849942,2.661154907,-2.456771018,0.020861346,0.057728047,-3.86050897,2.072358802,2.768208745
ASMTL,0.506288017,1.615751607,2.456641429,0.020867442,0.057728047,-3.860772461,2.04414916,1.537861143
CELA3B,0.773643457,0.364254485,2.456689589,0.020865176,0.057728047,-3.860674539,1.018875872,0.245232414
IGDCC4,0.734508454,0.199490961,2.456329097,0.020882143,0.057758654,-3.86140748,0.820998114,0.08648966
PABPC5,-0.43617742,-0.583495506,-2.456000257,0.02089763,0.057781366,-3.862076008,-0.952568708,-0.516391288
TMEM14B,-0.278483961,5.769455468,-2.456020738,0.020896665,0.057781366,-3.862034373,5.533815194,5.812299155
GTF2A1,-0.248653051,-0.520653148,-2.455626788,0.020915233,0.05781997,-3.862835198,-0.731051884,-0.482398832
WDR17,-0.311226731,-0.019395696,-2.455447554,0.020923685,0.05783327,-3.863199523,-0.282741392,0.02848534
PCGF2,0.730005554,3.510447388,2.454823721,0.020953129,0.057904577,-3.864467438,4.128144395,3.398138841
ACSM2B,0.31659222,-0.196892437,2.45416687,0.020984173,0.057970193,-3.865802245,0.070993288,-0.245598933
SP110,-0.402896792,3.706903081,-2.454230394,0.020981169,0.057970193,-3.865673166,3.365990411,3.768887203
TP53I13,-0.720828264,4.100592854,-2.453896957,0.020996942,0.057995379,-3.866350678,3.490661246,4.21148951
NRXN2,0.846443713,0.438655206,2.45315958,0.021031861,0.058075166,-3.867848759,1.15487681,0.308433097
PHF1,0.320070384,5.971641061,2.45313257,0.021033142,0.058075166,-3.867903627,6.242469847,5.922399463
PLA2G4C,0.634115513,3.214730535,2.452944978,0.021042034,0.058089621,-3.868284697,3.751289815,3.117174302
ZSCAN23,-0.48562832,0.480135398,-2.452366816,0.021069464,0.058155235,-3.869459051,0.069219127,0.554847448
MAX,-0.276278778,5.388481717,-2.452144524,0.021080018,0.058174257,-3.869910521,5.154707366,5.430986144
ANOS1,0.626779687,1.091046109,2.45184755,0.021094127,0.058203079,-3.870513628,1.621398151,0.994618465
FAM19A1,0.682587896,-0.371253687,2.451750512,0.021098739,0.058205692,-3.870710686,0.206320687,-0.47626721
IL18,-0.686660719,3.594563479,-2.451548212,0.021108356,0.058222111,-3.87112149,3.013542871,3.70020359
ZNF695,0.678483713,0.028504726,2.450913839,0.021138541,0.058295245,-3.872409552,0.602606329,-0.075877384
KBTBD6,0.3763297,1.295655443,2.450672266,0.021150046,0.058316847,-3.872899999,1.614088266,1.237758566
ELP2,0.239653852,3.463216663,2.450537356,0.021156474,0.058324444,-3.873173882,3.666000692,3.426346839
CTSB,-0.906369116,8.592966444,-2.450140236,0.021175405,0.058366502,-3.873980031,7.826038731,8.732407846
CDC14B,-0.398345328,1.420196604,-2.450013135,0.021181467,0.058373081,-3.874238027,1.083135173,1.4814805
RGPD6,-0.278552188,1.513344296,-2.449650875,0.021198755,0.058400455,-3.874973316,1.27764629,1.556198478
SKA3,0.466309997,-0.25661134,2.449719279,0.02119549,0.058400455,-3.87483448,0.137958658,-0.328351339
DISP1,0.578108095,1.959621838,2.449343938,0.021213412,0.0584307,-3.875596261,2.448790226,1.870682131
ERICH1,-0.587874781,2.384773737,-2.448578681,0.021249997,0.05852132,-3.87714918,1.887341231,2.475216011
C1orf56,0.464918327,2.965595027,2.448214228,0.021267441,0.058559205,-3.877888649,3.358987458,2.894069131
PLD3,0.568494707,7.200438978,2.447925851,0.021281253,0.058580666,-3.878473712,7.681472961,7.112978254
TMEM37,-0.918888864,0.662108387,-2.447897482,0.021282612,0.058580666,-3.878531264,-0.115412959,0.803475905
ARIH1,-0.273374138,2.169449344,-2.44743427,0.021304816,0.058627005,-3.87947094,1.938132766,2.211506904
TCF20,-0.262060513,2.198388429,-2.447315323,0.021310522,0.058627005,-3.87971222,1.976644918,2.238705431
ZNF839,0.361237937,2.416195593,2.44733279,0.021309684,0.058627005,-3.879676788,2.721858463,2.360620525
FASTKD1,0.529039996,3.10852318,2.446812441,0.021334657,0.058675755,-3.880732212,3.556172407,3.027132411
KCNS2,0.319054737,-0.644912739,2.44679218,0.02133563,0.058675755,-3.880773304,-0.374943346,-0.693998083
SLC41A1,0.443614332,2.322581957,2.446344175,0.021357155,0.05872478,-3.881681876,2.69794793,2.254333598
MARK2,-0.21989405,3.21400972,-2.446241553,0.021362088,0.058728178,-3.881889984,3.027945524,3.247839574
EXD2,-0.264981637,2.675186286,-2.446122487,0.021367813,0.05873375,-3.882131429,2.450971055,2.715952691
METTL7A,0.587042756,4.554227675,2.445731604,0.021386618,0.058775266,-3.882924026,5.050956162,4.463913405
ZEB2,-0.406540059,2.743965805,-2.445430202,0.021401128,0.058804969,-3.883535126,2.399970371,2.806510429
PARM1,-0.554705297,4.467498961,-2.444591644,0.021441547,0.058905837,-3.885235079,3.998132941,4.552838238
IMPG1,-0.435661792,-0.152361608,-2.444409087,0.021450355,0.058919845,-3.885605118,-0.520998508,-0.085336716
ECT2,-0.572746079,1.663086457,-2.444226518,0.021459168,0.058933858,-3.885975161,1.178455159,1.751201238
ART5,0.823467391,1.485286687,2.443997053,0.021470248,0.05894855,-3.886440232,2.182066787,1.358599396
MATK,0.828602121,2.839803242,2.443962017,0.021471941,0.05894855,-3.886511241,3.540928114,2.712325993
ADRA2C,1.115829662,2.204778944,2.443450485,0.021496663,0.059006223,-3.887547889,3.148942504,2.033112843
FKTN,-0.275330594,0.960282739,-2.442394591,0.021547778,0.059136306,-3.889687291,0.727310698,1.002641292
ZNF891,0.151686113,-0.657390328,2.442240467,0.021555248,0.059146588,-3.889999521,-0.52904054,-0.680726653
PANX2,0.420310073,0.90249417,2.441740979,0.021579474,0.059196953,-3.891011317,1.258141155,0.837831082
USP24,-0.485101039,1.109901942,-2.441708348,0.021581058,0.059196953,-3.891077413,0.699431832,1.184532871
RAB15,-0.584617948,2.561154578,-2.441410237,0.02159553,0.059226421,-3.891681219,2.066477853,2.651095801
SULT1A3,0.719773268,4.915711835,2.440991019,0.021615896,0.059272041,-3.892530244,5.524750755,4.804977486
LYG2,0.724217693,0.058672054,2.440454362,0.021641993,0.059333357,-3.893616981,0.67147164,-0.052746053
ITIH5,0.762605847,1.715050925,2.439565618,0.021685276,0.059431503,-3.895416368,2.360332795,1.597726948
TMSB4X,-0.802402974,5.933639502,-2.439581943,0.02168448,0.059431503,-3.895383319,5.25468314,6.057086114
RIMS2,0.207519638,-0.752003841,2.438995582,0.02171308,0.059497434,-3.896570269,-0.576410301,-0.783929939
NEIL2,0.491031947,3.164538349,2.438600407,0.021732373,0.05954003,-3.897370107,3.580026919,3.088994972
NIPSNAP3A,-0.467782576,0.034602054,-2.438019656,0.021760756,0.059607508,-3.898545407,-0.361213972,0.106568604
CHRM3,0.342926254,-0.550367111,2.43745201,0.021788532,0.059673299,-3.899694014,-0.260198742,-0.603124996
COL10A1,-2.111489588,2.181216172,-2.437229885,0.021799409,0.059692796,-3.900143429,0.394571136,2.506060724
MYOM1,0.710817986,0.850659744,2.436228871,0.021848492,0.059816884,-3.902168416,1.452121117,0.741303131
HBA2,2.703732551,3.360407183,2.436083366,0.021855635,0.059826127,-3.902462721,5.64818088,2.944448329
HIST2H2BF,-0.424321495,1.847742413,-2.435050301,0.02190641,0.059934136,-3.904551919,1.488701149,1.913022643
RNASEK,0.312214309,9.032930488,2.435050232,0.021906414,0.059934136,-3.904552059,9.297111826,8.984897517
TTC7B,0.515157812,1.530674616,2.435188821,0.021899596,0.059934136,-3.904271819,1.96657738,1.451419568
PPIL6,-1.153509203,2.547762158,-2.432506002,0.022031927,0.060267147,-3.909694961,1.57171591,2.725225113
CCDC65,-0.633019796,2.094664248,-2.432316163,0.022041318,0.060282455,-3.910078568,1.559032113,2.192051909
LRRC27,0.501265454,1.934997779,2.431947506,0.022059567,0.060321977,-3.910823454,2.359145471,1.857880017
ZNF790,-0.38178573,1.467995518,-2.431401918,0.022086599,0.0603855,-3.911925706,1.144946055,1.526731784
AK5,0.336033408,-0.068946883,2.431144068,0.022099385,0.060399663,-3.912446588,0.215389077,-0.120644331
RPS20,-0.199450508,10.85164031,-2.431189458,0.022097134,0.060399663,-3.912354899,10.6828745,10.88232501
IGHMBP2,0.43539564,2.641604561,2.430665564,0.022123132,0.06045416,-3.913413119,3.010016256,2.574620616
RIOK2,0.530904601,2.596715838,2.429296489,0.022191203,0.06062974,-3.916177855,3.045942808,2.515038207
SMIM2,-0.862812956,0.383376256,-2.428968703,0.022207529,0.06066391,-3.916839646,-0.346696245,0.51611671
NBPF3,-0.407800771,1.695361769,-2.428731224,0.022219364,0.060685802,-3.917319076,1.350299579,1.758100349
SLC51A,0.473136011,2.115608879,2.428427093,0.022234529,0.06071678,-3.91793302,2.515954735,2.042818723
CDK2AP1,-0.321507039,6.392311044,-2.428321124,0.022239816,0.060719537,-3.918146927,6.120266626,6.441773666
RITA1,0.970077162,1.987479386,2.428176977,0.022247008,0.060719537,-3.918437889,2.808313908,1.838236746
ZNF3,0.535675264,2.405293089,2.428219939,0.022244864,0.060719537,-3.918351171,2.858556774,2.32288151
ADAMTS2,0.688779658,0.50143787,2.427863663,0.022262649,0.060734686,-3.919070282,1.084251426,0.395471768
ESYT2,-0.473116835,-0.025212119,-2.427682876,0.022271679,0.060734686,-3.919435157,-0.425541749,0.047575087
POMP,-0.93073112,0.749283787,-2.427924606,0.022259606,0.060734686,-3.918947277,-0.038257931,0.89247319
RPL10A,-0.446505127,5.640421616,-2.427683779,0.022271634,0.060734686,-3.919433336,5.262609586,5.709114713
TBPL1,-0.231812822,3.779390002,-2.427693561,0.022271145,0.060734686,-3.919413593,3.583240691,3.815053513
PIK3R4,0.514431293,3.509071321,2.427567847,0.022277426,0.060739929,-3.919667308,3.944359338,3.429928045
EMILIN1,0.773985122,5.193961394,2.427312115,0.022290208,0.060764347,-3.920183398,5.848871882,5.07488676
RGS13,-1.130457577,1.889232479,-2.427182026,0.022296713,0.060771648,-3.920445915,0.932691453,2.06314903
NBPF11,-0.394124989,1.834720493,-2.427081191,0.022301756,0.060774964,-3.920649394,1.501230118,1.895355107
INO80B,-0.560381646,3.460312894,-2.426907831,0.022310429,0.060788168,-3.920999209,2.98614381,3.546525455
PGRMC1,1.628795796,0.49207599,2.426719678,0.022319845,0.060803393,-3.921378858,1.870287818,0.241492021
TFF3,1.374657161,6.284537323,2.426408216,0.022335441,0.060835443,-3.922007274,7.447708767,6.073051606
CORO6,0.551162396,1.413704457,2.426304892,0.022340616,0.060839107,-3.922215732,1.880072639,1.328910242
MACC1,-0.421586691,0.886885687,-2.426097017,0.022351033,0.060857038,-3.922635108,0.530158488,0.951745178
PLS1,-0.744367828,-0.127864122,-2.425965871,0.022357607,0.060864503,-3.922899677,-0.757713822,-0.013345994
RASA4B,0.699173183,3.285787306,2.425686101,0.022371637,0.06089226,-3.923464043,3.877395384,3.178222201
LY6G5C,0.378068406,3.084262488,2.425150081,0.02239854,0.060955039,-3.924545213,3.404166524,3.026098118
SELE,0.605434994,-0.696126777,2.424775587,0.022417353,0.060995787,-3.92530049,-0.183835628,-0.789270622
RAB33B,-0.399842234,1.559351498,-2.424553679,0.022428508,0.061015685,-3.925747999,1.221023454,1.620865688
CDR2L,0.584233921,2.804930624,2.423424483,0.02248535,0.061159844,-3.92802478,3.299282403,2.715048482
GYS2,0.168335219,-0.799411754,2.422597096,0.022527083,0.061262866,-3.929692603,-0.65697426,-0.82530948
RAC3,0.867251167,2.509832299,2.421830434,0.022565817,0.061357696,-3.9312377,3.243660209,2.376409042
ENAH,-0.651894907,2.197056248,-2.421614477,0.022576739,0.061371068,-3.931672874,1.645452865,2.297347772
TCERG1L,0.341807894,-0.75588038,2.421580385,0.022578463,0.061371068,-3.93174157,-0.466658315,-0.80846621
SARS,0.310174493,3.447454941,2.421094578,0.022603052,0.06142739,-3.93272042,3.709910282,3.399735788
GRM8,0.454075605,-0.655556256,2.420698665,0.022623109,0.061470451,-3.933518052,-0.271338437,-0.725414042
SAT2,0.279379532,7.304795684,2.420552687,0.022630508,0.061470451,-3.933812128,7.541193749,7.261814218
ZNF233,0.293314397,0.263985279,2.420579458,0.022629151,0.061470451,-3.933758198,0.512174384,0.218859987
GTF2H4,0.785260109,3.1560285,2.420236421,0.022646546,0.061492981,-3.934449213,3.820479362,3.035219253
PDE6A,0.179187968,-0.697668876,2.420306077,0.022643013,0.061492981,-3.934308903,-0.546048288,-0.725236256
NOG,0.830471205,0.947947391,2.419481489,0.022684873,0.061586521,-3.935969738,1.650653796,0.82018259
BARD1,-0.549187322,-0.401324836,-2.419195345,0.022699415,0.061604941,-3.936545988,-0.8660218,-0.316834479
BASP1,1.070690016,3.755540529,2.41921201,0.022698568,0.061604941,-3.936512427,4.661509004,3.590818988
FAM228B,0.444445163,3.403340496,2.418819235,0.022718543,0.061646318,-3.937303349,3.77940948,3.334964317
AIM2,-0.606764893,-0.057328308,-2.418551092,0.022732189,0.061672809,-3.937843257,-0.570744755,0.036020138
ZFP69B,-0.476643483,0.42581701,-2.41791074,0.022764807,0.061750755,-3.939132453,0.022503294,0.499146777
SLC43A1,0.490106061,2.405016419,2.416932736,0.022814708,0.061875545,-3.941101019,2.819721548,2.329615486
PDGFD,-0.588122724,-0.195783426,-2.416460829,0.022838822,0.061930369,-3.942050711,-0.693425731,-0.105303007
HOXA1,0.637519272,0.320232176,2.416339462,0.022845027,0.061936621,-3.942294937,0.85967156,0.222152288
NFATC2,0.66976844,0.697828221,2.41609718,0.02285742,0.061959642,-3.942782458,1.264555362,0.594786922
TEX14,0.699711673,0.713686818,2.41577768,0.022873772,0.061993386,-3.943425313,1.305750541,0.606038868
UQCR10,-0.267551968,8.646382879,-2.415593364,0.02288321,0.062008384,-3.943796141,8.419992752,8.68754472
PLIN4,1.328361367,0.593716165,2.415431949,0.022891478,0.062020207,-3.944120882,1.717714245,0.389352878
TP53INP1,-0.501949576,3.280742829,-2.41535425,0.022895459,0.062020413,-3.944277195,2.856016265,3.357965841
IARS2,-0.724126722,0.094374074,-2.414637485,0.022932213,0.062109381,-3.945719013,-0.518348537,0.205778185
OR2T33,-0.28120798,-0.542333489,-2.413857563,0.022972268,0.062207255,-3.947287568,-0.780278703,-0.499070723
SPINK2,1.152615343,1.981135621,2.413582765,0.022986396,0.062234902,-3.947840156,2.956425526,1.803810183
WDFY1,-0.438976246,1.367432795,-2.413398203,0.022995889,0.062249993,-3.948211268,0.995991356,1.434967602
ADM5,0.887057746,2.421961126,2.412415953,0.023046473,0.062376293,-3.950186044,3.17254845,2.285490703
TP53RK,-0.867457263,0.577161994,-2.4121244,0.023061507,0.062406349,-3.950772102,-0.156840306,0.710616957
OAZ2,-0.277917701,5.306596253,-2.411894378,0.023073375,0.062427827,-3.951234445,5.071435122,5.349352823
PTGR1,-0.455692387,4.450225838,-2.411610181,0.023088045,0.062456879,-3.951805639,4.064639972,4.520332359
COA1,-0.266289803,3.380566609,-2.411305219,0.023103797,0.062488847,-3.952418521,3.155244468,3.421534271
PKP3,-0.967540639,0.902537195,-2.411195132,0.023109486,0.06249359,-3.95263975,0.083848962,1.051389601
ACTR3C,-0.462173871,1.361930751,-2.411027903,0.02311813,0.062506322,-3.9529758,0.970860553,1.433034423
CELSR3,0.235781027,-0.536277786,2.410510241,0.023144906,0.062568067,-3.954015956,-0.336770764,-0.572551791
ANGPTL2,1.17685741,3.531868228,2.409842497,0.023179487,0.062650887,-3.955357469,4.527670652,3.350813242
AJAP1,0.219024073,-0.790315587,2.409697961,0.023186978,0.062660471,-3.955647813,-0.604987526,-0.824011599
BBIP1,-0.461210183,3.073641107,-2.408783728,0.023234415,0.062777983,-3.957484077,2.683386337,3.144596519
HIST1H2AI,-1.101703566,0.896612369,-2.408241926,0.02326257,0.062843364,-3.958572092,-0.03559834,1.066105225
FGFR1OP2,-0.417414222,3.455016039,-2.408093941,0.023270266,0.062853462,-3.95886924,3.10181939,3.519233612
MCTP1,-0.573424478,1.71335728,-2.40776693,0.023287279,0.062878028,-3.959525824,1.228151952,1.801576431
MYL12B,-0.288170031,9.718444446,-2.407800921,0.02328551,0.062878028,-3.959457579,9.474608266,9.762778297
ZNF74,0.233553081,1.420399847,2.407418861,0.0233054,0.062916262,-3.960224628,1.618021685,1.384468604
ALDH1B1,-0.571964592,-0.468598669,-2.407285558,0.023312344,0.062924311,-3.960492237,-0.952568708,-0.380604116
CXCR3,-1.201199583,1.20420986,-2.407091481,0.023322457,0.06294091,-3.960881836,0.187810213,1.389009796
KLHDC8B,0.532017217,5.024904629,2.405444766,0.023408423,0.063162176,-3.964186724,5.475073043,4.943055826
EXOSC3,-0.410740747,3.930945649,-2.405120264,0.023425397,0.063197242,-3.964837815,3.583395786,3.994136533
ATAD3A,0.35097202,3.693638503,2.40491349,0.02343622,0.063209453,-3.965252666,3.990614828,3.639642808
RABGAP1,-0.401393087,0.512328236,-2.404881709,0.023437884,0.063209453,-3.965316427,0.172687932,0.574081019
ABLIM1,-0.455767019,3.329098566,-2.404585786,0.023453381,0.063240508,-3.96591009,2.94344955,3.399216569
SNRNP25,0.371330616,4.37948363,2.404377782,0.023464279,0.063259155,-3.966327348,4.693686459,4.322355843
ANKRD27,-0.424528666,-0.119431715,-2.403202698,0.023525936,0.063403855,-3.96868415,-0.478648278,-0.054119613
NECAB1,0.604553528,-0.445142355,2.403220895,0.02352498,0.063403855,-3.968647659,0.066402938,-0.53815059
TMEM50A,-0.368526045,5.443800367,-2.402844727,0.023544749,0.06344379,-3.969401969,5.131970637,5.500496682
SPINK14,-2.035911542,3.010335118,-2.402766289,0.023548873,0.063444138,-3.969559246,1.287640737,3.323552278
TIMM10,0.682724225,4.921270587,2.402558776,0.023559786,0.063462775,-3.969975319,5.498960316,4.816236091
ASAH2,-0.391669728,-0.112906253,-2.402282255,0.023574336,0.0634912,-3.970529722,-0.444319101,-0.052649372
NPPC,0.296539516,-0.917978078,2.401818352,0.023598764,0.063546214,-3.97145972,-0.667060026,-0.963599542
CD69,-1.415431504,4.682090753,-2.401534843,0.023613704,0.063575666,-3.972028021,3.484417942,4.899849446
PAGE2,0.865363727,-0.480377152,2.401288993,0.023626667,0.063599784,-3.972520799,0.251853694,-0.613510033
NEK9,-0.205666906,3.217807539,-2.400440658,0.023671447,0.063709527,-3.974220942,3.043781695,3.249448601
ZNF282,-0.672719427,0.129014108,-2.400168229,0.023685844,0.063737474,-3.974766835,-0.440210023,0.232509404
TLK2,-0.319663579,2.805856384,-2.399975207,0.023696049,0.063754134,-3.975153588,2.535371817,2.855035396
NXPH3,0.85034536,2.077897773,2.399487,0.023721879,0.063802013,-3.976131707,2.79742077,1.94707541
YPEL2,-0.280237909,-0.619748243,-2.399544416,0.02371884,0.063802013,-3.976016682,-0.856872628,-0.576634718
ABCC4,0.21113868,-0.65307881,2.399236678,0.023735133,0.063816907,-3.976633177,-0.474423004,-0.685561684
HTR3A,0.423850784,-0.649550146,2.399230634,0.023735453,0.063816907,-3.976645284,-0.290907175,-0.714757959
