Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
EZH2,-0.732205833,5.031098778,-2.784255063,0.020057772,0.051139496,-3.550620238,4.787030167,5.519236
HLF,-1.285021783,1.284325144,-2.782933545,0.020102438,0.051244082,-3.552795756,0.85598455,2.141006333
NR1H2,0.532417833,6.515098222,2.782797524,0.020107041,0.051246522,-3.553019673,6.692570833,6.160153
MTR,-0.441014333,4.544854111,-2.782669509,0.020111374,0.051248273,-3.553230409,4.397849333,4.838863667
CCR4,-1.207316833,3.066024778,-2.781414201,0.020153915,0.051347367,-3.555296838,2.663585833,3.870902667
INPP5K,-0.347612833,5.102009778,-2.781052823,0.020166178,0.051369301,-3.555891709,4.986138833,5.333751667
PPIF,0.544501333,6.352319889,2.780900699,0.020171343,0.051373146,-3.556142122,6.533820333,5.989319
CBS,0.789161253,-0.381264898,2.77950089,0.020218929,0.051485012,-3.558446301,-0.118211147,-0.9073724
C14orf119,0.440942333,6.817487889,2.777617594,0.02028313,0.051639137,-3.561546191,6.964468667,6.523526333
LAIR2,-1.627808,4.116158333,-2.77707423,0.020301691,0.051677032,-3.562440531,3.573555667,5.201363667
ACER2,-0.629045833,2.599392444,-2.776923962,0.020306827,0.051680747,-3.56268786,2.3897105,3.018756333
ARHGAP12,-0.842216167,4.131037889,-2.776439033,0.020323411,0.05171359,-3.563486005,3.850299167,4.692515333
PIK3C3,-0.566185167,3.963742222,-2.775159305,0.020367242,0.051808095,-3.565592259,3.775013833,4.341199
NCBP2,0.346779,5.19959,2.775139432,0.020367923,0.051808095,-3.565624966,5.315183,4.968404
ZFP41,-0.533608833,1.697211111,-2.775007244,0.020372456,0.051810249,-3.565842525,1.5193415,2.052950333
SAMD4A,0.796644167,3.609493778,2.773351495,0.020429322,0.051945469,-3.568567527,3.875041833,3.078397667
TMEM106C,0.597244833,5.153423222,2.772994277,0.020441612,0.051967317,-3.569155413,5.352504833,4.75526
ZNF217,-0.489286,6.129707333,-2.772872316,0.020445809,0.051968588,-3.569356126,5.966612,6.455898
RCBTB2,0.619107,4.837342,2.772417653,0.020461465,0.051998979,-3.570104368,5.043711,4.424604
STMN3,-1.137398,5.514863,-2.771862903,0.020480584,0.052038157,-3.571017311,5.135730333,6.273128333
KLHL24,-0.6095545,4.806985,-2.771644144,0.020488128,0.052047917,-3.571377316,4.603800167,5.213354667
LDB1,-0.826816333,5.856834111,-2.771486773,0.020493557,0.052052301,-3.571636294,5.581228667,6.408045
NTRK2,-0.93749832,-0.149628893,-2.771020591,0.020509647,0.052083758,-3.572403461,-0.462128333,0.475369987
SDHA,-0.4027115,5.918801667,-2.770449492,0.020529376,0.052117108,-3.57334327,5.7845645,6.187276
SLC27A1,0.694419333,2.986571556,2.770425795,0.020530196,0.052117108,-3.573382266,3.218044667,2.523625333
CDKN2A,-0.773013667,5.201006222,-2.770148967,0.020539766,0.052131989,-3.573837812,4.943335,5.716348667
SBSPON,-0.950807933,-0.279451289,-2.769801671,0.020551779,0.052146158,-3.574409314,-0.596387267,0.354420667
RPL35A,-0.441022,9.949805333,-2.769773077,0.020552769,0.052146158,-3.574456369,9.802798,10.24382
SURF4,-0.491841,7.110166333,-2.769468435,0.020563313,0.052157983,-3.574957674,6.946219333,7.438060333
ARHGAP22,0.662739167,3.883934778,2.769424012,0.020564851,0.052157983,-3.575030774,4.104847833,3.442108667
EIF4ENIF1,-0.3919985,3.847237,-2.768894311,0.020583199,0.052195101,-3.575902418,3.716570833,4.108569333
WAPL,-0.3888545,6.149418,-2.768539606,0.020595495,0.05221686,-3.576486089,6.019799833,6.408654333
FDX1,0.639023,6.873216,2.768269274,0.020604871,0.052220019,-3.57693092,7.086223667,6.447200667
WRN,-0.4553005,4.161877,-2.768255631,0.020605344,0.052220019,-3.576953371,4.010110167,4.465410667
DHX36,-0.327220667,5.579722222,-2.768182354,0.020607886,0.052220019,-3.577073947,5.470648667,5.797869333
DCUN1D2,-0.481518667,3.486526556,-2.767316154,0.020637962,0.052286805,-3.578499251,3.326020333,3.807539
NR5A2,-1.784171683,1.929937544,-2.767001671,0.020648892,0.052305069,-3.579016712,1.33521365,3.119385333
ANKRD24,0.8223183,1.714620567,2.766304071,0.020673159,0.052357104,-3.580164552,1.988726667,1.166408367
SLC23A2,-0.6630665,4.325414,-2.765996106,0.020683881,0.052374822,-3.580671274,4.104391833,4.767458333
IMPA2,1.328332333,3.705521889,2.76536926,0.020705723,0.052420685,-3.581702664,4.148299333,2.819967
AK2,0.406244183,5.732227997,2.764921426,0.020721342,0.052450779,-3.582439501,5.867642724,5.461398541
ZW10,0.398462667,4.353814111,2.76427301,0.020743977,0.05249289,-3.583506346,4.486635,4.088172333
KDM8,-0.627045167,2.470551222,-2.764227125,0.020745579,0.05249289,-3.58358184,2.261536167,2.888581333
INTS9,-0.406698333,4.672718444,-2.764014004,0.020753025,0.05249289,-3.583932484,4.537152333,4.943850667
ANPEP,2.076946333,5.178978222,2.764005477,0.020753323,0.05249289,-3.583946514,5.871293667,3.794347333
MED15,-0.488344667,5.116783889,-2.763910245,0.020756651,0.05249289,-3.584103198,4.954002333,5.442347
SLC25A4,-0.956295,2.472993667,-2.763640335,0.020766086,0.05249819,-3.584547271,2.154228667,3.110523667
NPIPB15,-1.658206383,2.366133078,-2.763636614,0.020766216,0.05249819,-3.584553393,1.813397617,3.471604
WARS2,-0.555721942,4.221373557,-2.763396814,0.020774603,0.052509947,-3.584947925,4.036132909,4.591854852
SPDYE1,-1.0921649,1.156832733,-2.763193466,0.020781717,0.052518484,-3.585282483,0.792777767,1.884942667
KDM6A,-0.963768,5.986818667,-2.762217103,0.020815909,0.052595438,-3.586888807,5.665562667,6.629330667
CEBPG,0.476094,5.427452,2.761365773,0.02084577,0.05266142,-3.588289387,5.58615,5.110056
GIMAP4,-0.748986167,8.218006556,-2.761139276,0.020853721,0.052672041,-3.588662005,7.9683445,8.717330667
GAS2,-0.6642249,1.3507014,-2.76096264,0.020859925,0.052678243,-3.588952595,1.1292931,1.793518
COG1,-0.386082833,4.022246444,-2.760853482,0.020863759,0.052678462,-3.589132172,3.893552167,4.279635
UBASH3B,0.809408667,4.747139778,2.760563045,0.020873965,0.052694765,-3.589609974,5.016942667,4.207534
FCRL4,-1.859677894,0.701484619,-2.760452928,0.020877836,0.052695072,-3.589791127,0.081591988,1.941269882
IFIH1,0.430936167,5.274922444,2.759614984,0.020907314,0.052737708,-3.591169608,5.418567833,4.987631667
FPGT,0.569369551,4.200673605,2.759564561,0.020909089,0.052737708,-3.591252557,4.390463456,3.821093904
KCTD5,0.558070333,5.230251556,2.759551629,0.020909545,0.052737708,-3.59127383,5.416275,4.858204667
PHF2,-0.424669,4.445846667,-2.7595462,0.020909736,0.052737708,-3.591282761,4.304290333,4.728959333
GZMA,-1.580936333,10.09473911,-2.759274204,0.020919315,0.05274493,-3.591730207,9.567760333,11.14869667
CYTH3,-0.605072,2.745431333,-2.75925179,0.020920104,0.05274493,-3.591767078,2.543740667,3.148812667
RBM5,-0.688153333,4.534667778,-2.759115258,0.020924914,0.052747596,-3.591991678,4.305283333,4.993436667
DHX9,-0.412922333,6.152643778,-2.758040263,0.020962826,0.052833689,-3.593760046,6.015003,6.427925333
CSRNP2,-0.555470833,3.207867444,-2.757551919,0.020980071,0.052866194,-3.594563352,3.0227105,3.578181333
PSENEN,0.4495955,7.841830667,2.75742697,0.020984486,0.052866194,-3.594768886,7.991695833,7.542100333
SLC25A34,0.924655009,0.692627643,2.757355637,0.020987007,0.052866194,-3.594886225,1.00084598,0.07619097
ST3GAL4,-0.63491,3.298247,-2.757245264,0.020990908,0.052866547,-3.595067781,3.086610333,3.721520333
SNAPC4,-0.6187125,3.172645333,-2.757030791,0.02099849,0.052876169,-3.595420572,2.966407833,3.585120333
AZI2,0.535027667,5.457667778,2.756488929,0.021017659,0.05290471,-3.596311884,5.636010333,5.100982667
TMEM263,-0.4985405,4.712914667,-2.756395944,0.02102095,0.05290471,-3.596464834,4.5467345,5.045275
FANCB,-0.4072895,3.033633667,-2.756352483,0.021022488,0.05290471,-3.596536322,2.8978705,3.30516
NFE2L2,0.462237833,6.440868222,2.756284927,0.02102488,0.05290471,-3.596647443,6.5949475,6.132709667
IDNK,0.398859833,5.787136556,2.755783174,0.021042652,0.052939952,-3.597472761,5.920089833,5.52123
CD36,1.232997167,3.631634778,2.755606868,0.0210489,0.052943897,-3.597762758,4.042633833,2.809636667
ADAMTSL5,-1.16932585,0.6233571,-2.755526389,0.021051753,0.052943897,-3.597895134,0.233581817,1.402907667
THAP2,-0.774343833,2.801128444,-2.755086494,0.021067353,0.052967693,-3.598618685,2.543013833,3.317357667
RECQL,-0.430375667,6.741706556,-2.755047074,0.021068751,0.052967693,-3.598683523,6.598248,7.028623667
DOCK4,0.906120333,4.548513222,2.754796821,0.021077632,0.052970852,-3.599095142,4.850553333,3.944433
PXDN,-0.53144703,-0.712395007,-2.754728638,0.021080052,0.052970852,-3.59920729,-0.889544017,-0.358096987
SPRED2,0.5390905,3.751338333,2.754693103,0.021081314,0.052970852,-3.599265737,3.931035167,3.391944667
COX5A,0.377763167,9.668123111,2.753702679,0.021116504,0.05304979,-3.600894757,9.794044167,9.416281
RPL22,-0.402441698,8.843711418,-2.752719302,0.021151502,0.053128218,-3.602512136,8.709564185,9.112005883
QARS,0.3822175,5.644658667,2.752153036,0.021171681,0.053169404,-3.60344346,5.7720645,5.389847
NMBR,-1.005776583,-0.349158689,-2.751048592,0.021211096,0.053258871,-3.605259864,-0.68441755,0.321359033
LYRM2,0.553941,4.709635333,2.750412303,0.021233837,0.053300862,-3.606306296,4.894282333,4.340341333
SETX,-0.457452833,5.739983778,-2.75036849,0.021235403,0.053300862,-3.606378348,5.5874995,6.044952333
C3orf49,-1.219918367,0.685212089,-2.750209441,0.021241092,0.053305622,-3.606639914,0.278572633,1.498491
KIAA1841,0.474959833,3.778951556,2.749970704,0.021249634,0.053317539,-3.607032529,3.9372715,3.462311667
ICOSLG,0.931758267,1.276556411,2.749723625,0.021258477,0.053330209,-3.60743886,1.5871425,0.655384233
CADM3,0.833318744,0.325103813,2.749254127,0.021275293,0.053362868,-3.608210958,0.602876728,-0.230442016
MYO1F,-0.5177375,6.668311,-2.748588745,0.021299146,0.053413167,-3.60930517,6.495731833,7.013469333
AKAP10,-0.503741667,5.660544556,-2.748437775,0.021304562,0.053417219,-3.609553435,5.492630667,5.996372333
MAP2K5,-0.5821905,5.390926667,-2.747979726,0.021321003,0.053448907,-3.610306674,5.196863167,5.779053667
SLC2A11,-0.475599833,1.812759111,-2.747721237,0.021330287,0.053462645,-3.61073174,1.654225833,2.129825667
CARD8,-0.4104305,4.543811333,-2.747529293,0.021337183,0.053470395,-3.611047375,4.407001167,4.817431667
YARS,-0.409734872,5.322442104,-2.747112592,0.021352162,0.053498395,-3.611732599,5.185863814,5.595598686
EPS15L1,-0.401385667,4.157109889,-2.74655389,0.021372263,0.053539214,-3.612651313,4.023314667,4.424700333
FOS,1.8837025,7.257845333,2.746280186,0.021382117,0.053554354,-3.613101379,7.885746167,6.002043667
LBHD1,-0.474072833,2.868559778,-2.745158751,0.021422539,0.053646038,-3.614945367,2.7105355,3.184608333
PDE4B,-0.659281326,6.567713611,-2.74480846,0.021435181,0.05365942,-3.61552134,6.347953169,7.007234495
CDK19,-0.443451667,5.089623889,-2.744799127,0.021435518,0.05365942,-3.615536686,4.941806667,5.385258333
NEIL2,0.885131,3.702818667,2.744573088,0.02144368,0.053670293,-3.615908353,3.997862333,3.112731333
ARL6,-0.565867333,2.537711444,-2.744407387,0.021449665,0.053675716,-3.616180806,2.349089,2.914956333
PLBD2,0.930581667,4.804611778,2.743785853,0.02147213,0.053722368,-3.617202744,5.114805667,4.184224
NAA15,-0.336892333,4.317678111,-2.743332605,0.021488528,0.053753826,-3.617947972,4.205380667,4.542273
PITPNB,-0.463405333,6.147651111,-2.742722053,0.021510636,0.053799555,-3.618951819,5.993182667,6.456588
NBPF15,-0.937093655,4.284501932,-2.742255762,0.021527536,0.053829927,-3.619718462,3.97213738,4.909231035
HS2ST1,-0.444101466,4.694503612,-2.742175706,0.021530439,0.053829927,-3.619850085,4.54646979,4.990571256
PIH1D2,0.868208383,0.190246822,2.741037737,0.021571744,0.053915587,-3.621721,0.479649617,-0.388558767
U2SURP,-0.389902167,5.455476222,-2.741020461,0.021572372,0.053915587,-3.621749403,5.325508833,5.715411
NXF1,-0.486532167,4.586377556,-2.740414504,0.0215944,0.053960076,-3.622745616,4.424200167,4.910732333
ATG2A,-0.798840333,3.518610111,-2.740319637,0.021597851,0.053960076,-3.622901578,3.25233,4.051170333
TMEM254,0.678647667,4.505851111,2.739759667,0.02161823,0.054001394,-3.623822166,4.732067,4.053419333
MTHFD2,0.420628,6.108273333,2.739531604,0.021626536,0.054012543,-3.624197095,6.248482667,5.827854667
KRBOX1,0.87308904,0.135285937,2.739120301,0.021641523,0.054040371,-3.624873259,0.426315617,-0.446773423
GOLGA8B,-1.137651833,4.542314444,-2.738730555,0.021655735,0.054066253,-3.625513975,4.163097167,5.300749
BTNL8,0.968425995,0.123433697,2.73857988,0.021661231,0.054070372,-3.625761671,0.446242362,-0.522183633
TDRD3,-0.850583833,4.936386111,-2.73802399,0.021681522,0.054111413,-3.626675498,4.652858167,5.503442
RNF146,0.467000833,5.568014556,2.737622845,0.021696177,0.054138373,-3.627334926,5.7236815,5.256680667
ZDHHC23,-0.530329717,0.561546822,-2.737009302,0.021718609,0.054184731,-3.628343494,0.38477025,0.915099967
ZNF585B,-0.481825167,3.503665222,-2.736375158,0.02174182,0.054233012,-3.629385902,3.343056833,3.824882
RAI1,-0.521969,3.035678667,-2.736207997,0.021747943,0.054238659,-3.629660678,2.861689,3.383658
UHRF1BP1,0.613973333,3.441326556,2.735802697,0.021762794,0.054257953,-3.630326897,3.645984333,3.032011
TCEANC2,-0.528072546,2.538561003,-2.735786203,0.021763399,0.054257953,-3.630354008,2.362536821,2.890609368
GK5,-0.573050167,2.908893889,-2.735547184,0.021772163,0.054270176,-3.630746896,2.717877167,3.290927333
SRSF12,-1.348605443,0.842067004,-2.734004227,0.021828821,0.054401758,-3.633283043,0.392531857,1.7411373
BANF1,0.489333667,8.710153444,2.733315957,0.021854143,0.054455209,-3.634414304,8.873264667,8.383931
PHOSPHO2,-0.704338833,3.148060111,-2.73240192,0.021887816,0.054529448,-3.635916601,2.9132805,3.617619333
BMX,0.807572686,-0.312922243,2.731893161,0.021906582,0.054566528,-3.636752766,-0.043731347,-0.851304033
P2RX5,-1.289095333,3.459123778,-2.73159066,0.021917747,0.054579445,-3.637249932,3.029425333,4.318520667
PRH1,-1.033901167,6.150235222,-2.731542271,0.021919534,0.054579445,-3.637329459,5.8056015,6.839502667
NT5E,-0.701937467,-0.111486578,-2.731358519,0.02192632,0.054583181,-3.637631456,-0.345465733,0.356471733
DPP3,0.5393665,5.285086667,2.731291347,0.021928801,0.054583181,-3.637741853,5.4648755,4.925509
TMTC4,-0.998639833,3.261797111,-2.730582388,0.021955004,0.054638729,-3.638907006,2.928917167,3.927557
OLFM2,-1.248288167,4.009887889,-2.730358449,0.021963288,0.054649667,-3.639275036,3.593791833,4.84208
MUS81,-0.459267833,4.790797444,-2.729768262,0.021985134,0.054694343,-3.640244961,4.637708167,5.096976
ZNF527,-0.685563333,1.671833444,-2.729456633,0.021996678,0.054713378,-3.64075709,1.443312333,2.128875667
SOGA3,-1.058284333,2.927054111,-2.729058868,0.022011421,0.054740364,-3.641410766,2.574292667,3.632577
MYNN,-0.580056333,4.220203778,-2.72876362,0.022022371,0.054757908,-3.641895961,4.026851667,4.606908
MSH3,-0.439132333,5.423317111,-2.728242727,0.022041703,0.054790968,-3.642751958,5.276939667,5.716072
SHROOM3,1.062100417,0.125792044,2.728195323,0.022043464,0.054790968,-3.642829858,0.479825517,-0.5822749
GRAMD1C,-1.32710283,1.233652113,-2.727569581,0.022066712,0.054839056,-3.643858134,0.791284503,2.118387333
KLHL5,-0.697189,4.817923667,-2.726071313,0.022122477,0.054967921,-3.646320127,4.585527333,5.282716333
GATM,0.582769967,1.427509678,2.725896293,0.022129,0.054974412,-3.646607715,1.621766333,1.038996367
RBX1,0.337423167,8.269965111,2.725124606,0.022157786,0.055027425,-3.64787571,8.3824395,8.045016333
ACAD11,-0.515550333,3.535059444,-2.725111862,0.022158261,0.055027425,-3.647896651,3.363209333,3.878759667
FAM71E1,0.5588189,0.625698367,2.724958065,0.022164003,0.055027425,-3.648149357,0.811971333,0.253152433
SEC16B,0.86334875,0.6259421,2.724904607,0.022165999,0.055027425,-3.648237194,0.913725017,0.050376267
SCFD2,-0.537236167,6.405568889,-2.724376574,0.022185725,0.05506667,-3.649104804,6.226490167,6.763726333
N4BP1,-0.3980595,5.853232667,-2.724255487,0.022190251,0.055068179,-3.649303758,5.720546167,6.118605667
ATP13A4,-1.02189105,1.335900967,-2.724113229,0.02219557,0.055071655,-3.649537498,0.995270617,2.017161667
C12orf66,-0.453054333,2.271853778,-2.723077336,0.022234336,0.055153218,-3.651239504,2.120835667,2.57389
PNOC,-1.274635767,1.574084489,-2.722988804,0.022237653,0.055153218,-3.651384961,1.1492059,2.423841667
PRELID3A,1.038006333,2.036344722,2.722920458,0.022240213,0.055153218,-3.651497253,2.382346833,1.3443405
DROSHA,-0.484736167,4.321684889,-2.722719362,0.022247749,0.055162173,-3.651827651,4.160106167,4.644842333
TTC7A,0.448652833,5.887972556,2.722603636,0.022252087,0.055163198,-3.652017786,6.0375235,5.588870667
ALOX5AP,0.361320667,10.23639478,2.721709817,0.022285618,0.055236581,-3.653486281,10.356835,9.995514333
CDC7,-1.208624522,3.724190666,-2.721535069,0.02229218,0.055243104,-3.653773378,3.321315825,4.529940347
HNRNPDL,-0.5090495,7.463489667,-2.720750838,0.022321651,0.055306386,-3.655061777,7.2938065,7.802856
MSH2,-0.476459667,4.448972222,-2.720511433,0.022330656,0.055318946,-3.655455084,4.290152333,4.766612
ZFR2,-1.059913675,0.058724275,-2.720207813,0.022342081,0.055337496,-3.65595388,-0.294580283,0.765333392
PSMD9,0.493785667,5.392053778,2.720039075,0.022348433,0.055343477,-3.656231088,5.556649,5.062863333
ACAA2,0.432327833,6.725580556,2.71992031,0.022352905,0.0553448,-3.656426195,6.869689833,6.437362
ELMSAN1,-0.342176667,4.279705556,-2.719718654,0.0223605,0.055353855,-3.656757477,4.165646667,4.507823333
CENPM,0.500473,5.223224,2.719077571,0.022384663,0.055403913,-3.657810633,5.390048333,4.889575333
ITGA2B,-0.9685745,-0.4672612,-2.718940135,0.022389847,0.055406987,-3.658036406,-0.790119367,0.178455133
P4HB,0.409876,7.422455333,2.71876256,0.022396546,0.055413809,-3.658328115,7.559080667,7.149204667
PSMG3,0.642955,6.167282,2.718638369,0.022401232,0.055415649,-3.658532128,6.381600333,5.738645333
DEK,-0.441179833,7.890637444,-2.71853137,0.022405271,0.055415887,-3.658707898,7.7435775,8.184757333
ACSL1,0.783162333,5.810671889,2.718295433,0.022414178,0.055428165,-3.659095474,6.071726,5.288563667
THTPA,0.807547,3.719811667,2.717846334,0.022431143,0.055460361,-3.659833207,3.988994,3.181447
ZNF623,-0.558974333,3.327609111,-2.71772954,0.022435557,0.055461519,-3.660025062,3.141284333,3.700258667
PSMD12,0.425873333,5.741667556,2.717564524,0.022441795,0.055467184,-3.660296128,5.883625333,5.457752
SLC24A4,1.184068067,1.440034144,2.717378703,0.022448822,0.055474797,-3.660601368,1.8347235,0.650655433
PSMD2,0.468718,6.120456667,2.716801305,0.02247067,0.055519026,-3.661549821,6.276696,5.807978
ZDHHC1,0.99076475,1.5788987,2.715936804,0.022503422,0.055590175,-3.662969839,1.909153617,0.918388867
THOC6,0.935052833,5.986633222,2.715773653,0.022509608,0.055590386,-3.663237824,6.2983175,5.363264667
NOMO3,-0.4822787,0.949218867,-2.71566717,0.022513647,0.055590386,-3.663412727,0.7884593,1.270738
KLHL28,-0.513419333,4.481297111,-2.715621689,0.022515372,0.055590386,-3.663487432,4.310157333,4.823576667
CLDN20,-1.654958742,1.516518839,-2.715505926,0.022519763,0.055591464,-3.663677577,0.964865925,2.619824667
BBS4,-0.557521833,4.026402778,-2.715357381,0.0225254,0.055595614,-3.663921566,3.840562167,4.398084
DYRK1B,-0.494905167,4.575493222,-2.714776782,0.022547445,0.055638166,-3.664875203,4.410524833,4.90543
COX19,-0.515427333,4.808568111,-2.714694847,0.022550557,0.055638166,-3.665009781,4.636759,5.152186333
TTC32,-0.599475333,5.202255444,-2.71408093,0.022573894,0.055685969,-3.666018117,5.002430333,5.601905667
QRICH1,-0.465563333,5.608235778,-2.713160179,0.022608939,0.055755125,-3.667530372,5.453048,5.918611333
POLR3D,-0.364849667,3.858065556,-2.713067127,0.022612484,0.055755125,-3.667683199,3.736449,4.101298667
PCMTD1,-0.419768833,5.639245444,-2.712943873,0.02261718,0.055755125,-3.667885628,5.4993225,5.919091333
HSPA2,0.687362357,0.331020548,2.712927746,0.022617795,0.055755125,-3.667912116,0.560141333,-0.127221023
TMEM200A,-1.212499333,3.799262778,-2.712521761,0.022633271,0.055783492,-3.668578889,3.395096333,4.607595667
PHOSPHO1,-1.06016645,1.114136733,-2.711894218,0.022657213,0.055832713,-3.669609519,0.760747917,1.820914367
AGPS,0.425603167,5.248014444,2.711367611,0.022677325,0.055872476,-3.670474359,5.389882167,4.964279
FBXO8,0.467752333,5.269469222,2.71073682,0.022701439,0.055913485,-3.671510279,5.425386667,4.957634333
CP,-0.83331977,0.87712882,-2.710724102,0.022701925,0.055913485,-3.671531164,0.599355563,1.432675333
CDKN3,0.943452667,4.525015111,2.710471227,0.022711599,0.055927512,-3.671946441,4.839499333,3.896046667
C16orf71,-0.781381135,-0.11427559,-2.710066973,0.022727074,0.055948659,-3.672610307,-0.374735968,0.406645167
WFIKKN2,0.794166048,-0.390047268,2.710038928,0.022728148,0.055948659,-3.672656363,-0.125325252,-0.9194913
SPON1,-1.088139412,0.412929959,-2.709870096,0.022734614,0.055954777,-3.672933616,0.050216822,1.138356233
C16orf87,-0.392169,3.748614,-2.709091246,0.022764467,0.056018443,-3.674212605,3.617891,4.01006
RPS6KB1,-0.537423833,4.113635444,-2.708895461,0.022771978,0.056027116,-3.674534108,3.934494167,4.471918
ERICH6B,-0.701456633,-0.557150756,-2.708166842,0.02279995,0.056086122,-3.675730567,-0.790969633,-0.089513
TRUB2,0.406897333,3.877397889,2.707391898,0.02282974,0.056149575,-3.677003058,4.013030333,3.606133
CPLX1,-1.1606378,0.629686167,-2.707262424,0.02283472,0.056152,-3.677215656,0.2428069,1.4034447
BTBD11,-1.18696095,1.4970997,-2.706742303,0.02285474,0.056187669,-3.67806969,1.10144605,2.288407
PPM1K,-0.490339167,4.420158556,-2.706677907,0.02285722,0.056187669,-3.678175427,4.256712167,4.747051333
AKAP11,-0.484002833,4.462461111,-2.706544985,0.02286234,0.056190427,-3.67839368,4.301126833,4.785129667
RTKN,-0.656400733,0.281085611,-2.706301943,0.022871704,0.056203614,-3.678792744,0.062285367,0.7186861
TFAP2E,-0.589069464,3.162875337,-2.705843468,0.022889379,0.056237216,-3.67954553,2.966518849,3.555588313
TMEM155,-1.864117085,-0.052711257,-2.705103538,0.022917934,0.056297532,-3.680760416,-0.674083618,1.190033467
RNF10,-0.358041333,5.961642778,-2.703846029,0.022966544,0.056407085,-3.682825027,5.842295667,6.200337
ANKK1,-0.608712833,-0.584306789,-2.703634108,0.022974747,0.056412901,-3.683172956,-0.787211067,-0.178498233
KIT,-1.19239485,0.252227167,-2.703577468,0.022976939,0.056412901,-3.683265945,-0.145237783,1.047157067
MLLT10,-0.455988167,5.801103889,-2.702717151,0.023010271,0.05648487,-3.684678363,5.649107833,6.105096
SMPD3,-1.044158733,1.832532844,-2.702485987,0.023019235,0.056497009,-3.685057866,1.484479933,2.528638667
DEAF1,-0.479592,4.409206,-2.702017832,0.023037401,0.056531722,-3.685826427,4.249342,4.728934
TLK2,-0.601627167,4.801743222,-2.701906765,0.023041712,0.056532433,-3.686008762,4.601200833,5.202828
BAIAP3,-0.753186784,-0.241406249,-2.701572152,0.023054707,0.056554445,-3.686558079,-0.49246851,0.260718273
SAE1,-0.412329667,6.073832556,-2.701360141,0.023062945,0.05656478,-3.686906121,5.936389333,6.348719
ZNF385B,-0.4619889,-0.775675017,-2.70115405,0.023070955,0.056574554,-3.687244445,-0.929671317,-0.467682417
PLEKHO2,0.425830333,6.475159222,2.701004656,0.023076763,0.056578927,-3.687489691,6.617102667,6.191272333
HIST1H2BM,-1.393065667,3.667368222,-2.700208768,0.023107732,0.056643074,-3.688796198,3.203013,4.596078667
RPA2,-0.490187586,6.926110877,-2.700125175,0.023110987,0.056643074,-3.68893342,6.762715015,7.252902601
DPF2,-0.514353833,4.464032111,-2.699101565,0.023150883,0.056708964,-3.690613683,4.292580833,4.806934667
DCTN6,0.979663167,5.187666778,2.699073943,0.02315196,0.056708964,-3.690659023,5.514221167,4.534558
PNPLA2,0.4593155,6.897380333,2.69903759,0.023153379,0.056708964,-3.690718695,7.0504855,6.59117
POLR3K,0.657153,6.901123667,2.69902145,0.023154008,0.056708964,-3.690745189,7.120174667,6.463021667
DEXI,-0.618063667,5.459832222,-2.698729007,0.023165421,0.056727031,-3.691225221,5.253811,5.871874667
DDX39B,-0.338973167,6.544779889,-2.697835928,0.023200308,0.056793275,-3.692691137,6.431788833,6.770762
RNASET2,0.453325333,6.953857556,2.697829637,0.023200554,0.056793275,-3.692701464,7.104966,6.651640667
DNAH14,0.5060502,0.7152109,2.697434673,0.023216,0.056815464,-3.693349747,0.8838943,0.3778441
SCARF1,0.746792667,2.499616444,2.69739115,0.023217702,0.056815464,-3.693421183,2.748547333,2.001754667
LIN52,-0.551542333,4.696932444,-2.69685133,0.023238831,0.056848118,-3.694307211,4.513085,5.064627333
IFT43,0.537494333,4.738025556,2.696843573,0.023239135,0.056848118,-3.694319943,4.917190333,4.379696
FANK1,0.823329867,1.718962044,2.696686007,0.023245306,0.056853319,-3.694578559,1.993405333,1.170075467
RSRC1,-0.4530875,6.321297667,-2.696495991,0.02325275,0.056861631,-3.694890433,6.1702685,6.623356
TTC5,-0.443703667,3.089845889,-2.696244581,0.023262603,0.05687583,-3.69530307,2.941944667,3.385648333
ASCC1,-0.5048545,4.489910667,-2.695912945,0.023275606,0.056897726,-3.695847373,4.321625833,4.826480333
TCF19,0.638794667,3.586447444,2.695402939,0.023295618,0.056936743,-3.696684416,3.799379,3.160584333
UBE2J1,0.466784833,5.969199556,2.695150696,0.023305522,0.056951046,-3.697098402,6.1247945,5.658009667
CASP3,-0.625533667,6.142426222,-2.694957293,0.023313118,0.056959707,-3.697415814,5.933915,6.559448667
CEP55,0.489911167,3.612078778,2.694536857,0.023329641,0.056990169,-3.698105826,3.7753825,3.285471333
TMEM62,-0.429192,4.908156667,-2.694208176,0.023342566,0.057011834,-3.698645241,4.765092667,5.194284667
IFT20,0.733646333,5.521584222,2.694010913,0.023350326,0.05702088,-3.698968978,5.766133,5.032486667
OSTC,0.378665667,8.250732778,2.693205198,0.023382051,0.057088432,-3.700291238,8.376954667,7.998289
HAUS3,-0.823457833,4.023830444,-2.692678937,0.023402795,0.057129157,-3.701154861,3.7493445,4.572802333
ACSM5,0.906550633,1.739693956,2.692556694,0.023407616,0.057131005,-3.701355466,2.0418775,1.135326867
ASNS,-1.077466933,0.532757511,-2.691529055,0.023448186,0.057203076,-3.703041816,0.173601867,1.2510688
METTL17,-0.4827905,5.167063667,-2.691527603,0.023448244,0.057203076,-3.703044199,5.0061335,5.488924
MAGOHB,0.440314333,4.528209222,2.691499493,0.023449354,0.057203076,-3.703090327,4.674980667,4.234666333
