Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,mean_N-fHP,mean_L-fHP
LSM3,0.233693419,3.103684921,3.715164191,0.000304133,0.000557115,-0.659064842,3.263172404,3.034815326
SUPT16H,-0.115953914,5.269838558,-3.715122171,0.000304178,0.000557122,-0.659205811,5.187440637,5.305419479
CTIF,0.237620209,3.526614814,3.714658339,0.000304681,0.000557968,-0.660761809,3.694118795,3.454283549
INPP5B,-0.156251389,4.960033861,-3.713883972,0.000305522,0.000559432,-0.663359194,4.850700798,5.007245866
ZC3H6,0.137050032,4.601667543,3.713680229,0.000305744,0.000559762,-0.664042518,4.69603623,4.560917429
ZNF575,-0.291820121,2.245695557,-3.712830843,0.00030667,0.000561381,-0.666890907,2.043734971,2.332905811
TTLL7,0.33423009,0.260644495,3.712210446,0.000307348,0.000562545,-0.668971061,0.498614041,0.157884919
WBP2NL,-0.27688771,1.835980996,-3.711995995,0.000307582,0.000562898,-0.669690037,1.640475555,1.9204038
MED10,-0.149284808,5.22589166,-3.7111589,0.0003085,0.000564501,-0.672496194,5.12075288,5.271292496
ZSCAN2,-0.166199948,3.065170651,-3.710901273,0.000308783,0.000564942,-0.673359723,2.949025317,3.115324318
NLN,-0.338371691,2.534261862,-3.710757486,0.000308941,0.000565154,-0.673841655,2.293059128,2.638417589
HELZ,-0.11558686,6.363688914,-3.709764578,0.000310034,0.000567077,-0.677169192,6.280223619,6.399730746
TTLL1,-0.275037003,3.376763238,-3.70936246,0.000310478,0.000567812,-0.678516606,3.184304425,3.459870452
DOCK3,-0.314746176,1.438589124,-3.708407826,0.000311534,0.000569666,-0.681714923,1.22226682,1.532001029
ZMYM2,0.132023853,5.968030923,3.707589696,0.000312442,0.000571171,-0.684455386,6.056462395,5.929844605
SEC14L2,-0.379263396,0.762511718,-3.707618228,0.00031241,0.000571171,-0.684359819,0.509358343,0.871827948
BRE,0.138533794,5.337600057,3.707398605,0.000312654,0.000571481,-0.685095407,5.434919561,5.295575725
ZNF582,-0.300492868,2.252539224,-3.707022583,0.000313073,0.000572168,-0.68635474,2.043817049,2.342669254
ARF1,-0.141603725,9.038730923,-3.706951228,0.000313152,0.000572236,-0.686593703,8.940519478,9.081140411
CFD,-0.775164423,8.205770162,-3.704652681,0.000315721,0.000576853,-0.694289406,7.658720804,8.441996021
HBA2,1.460045662,4.809862612,3.704580393,0.000315802,0.000576923,-0.694531369,5.849719516,4.360833495
B4GALT6,0.323244887,2.113340326,3.704443633,0.000315956,0.000577125,-0.694989123,2.332057133,2.018894432
PTPRN,0.437825596,0.059126352,3.702032507,0.000318674,0.000582011,-0.70305727,0.374792398,-0.077183987
ZNF181,-0.298883383,2.475950816,-3.701860344,0.000318869,0.000582289,-0.703633204,2.263997939,2.567475922
ZNF316,-0.219024923,6.064919409,-3.70129181,0.000319514,0.000583387,-0.705534957,5.909789181,6.131907462
NAT9,-0.173874949,3.984198599,-3.699969643,0.000321018,0.000586053,-0.709956712,3.862638108,4.036690629
MYH10,0.381394172,0.447350458,3.699134097,0.000321971,0.000587659,-0.712750393,0.715049423,0.331753178
FAM43A,-0.290579766,5.458203548,-3.699122765,0.000321984,0.000587659,-0.712788279,5.255413495,5.545771979
ZFAND4,0.21627353,4.678296803,3.696421364,0.000325087,0.00059316,-0.72181704,4.832732424,4.611608693
ANKRD44,-0.126803831,8.214734062,-3.696435504,0.00032507,0.00059316,-0.721769796,8.125616596,8.253216604
PPP1R32,0.322461957,3.100719168,3.696365833,0.000325151,0.000593196,-0.722002584,3.326351225,3.003287143
IK,0.15734157,5.726892939,3.693498997,0.000328474,0.000599179,-0.73157836,5.837900663,5.678957785
FOXN2,0.193179886,6.895550446,3.693434897,0.000328549,0.000599234,-0.7317924,7.028758523,6.838028776
CHCHD3,-0.177596885,4.283885287,-3.693008365,0.000329047,0.00060006,-0.733216567,4.157821704,4.338321834
RPS6KA2,0.286731838,3.347476802,3.6921805,0.000330014,0.000601743,-0.735980388,3.548689583,3.260589465
FAM90A1,0.46743226,0.084141303,3.691447438,0.000330873,0.000603227,-0.738427295,0.4150282,-0.058741676
SUV420H2,0.263631737,3.503742049,3.688612086,0.000334215,0.000609237,-0.747887815,3.69110174,3.422836728
MAP4K3,-0.183583587,3.770121171,-3.686611054,0.000336592,0.000613489,-0.754561002,3.641232506,3.82577764
NAA60,0.115611119,5.912850378,3.686492931,0.000336733,0.000613662,-0.754954835,5.994018795,5.87780038
COA3,-0.191380141,4.173208989,-3.684094565,0.000339605,0.000618813,-0.762949039,4.037347485,4.231876457
LPAR5,-0.285398359,4.842476372,-3.681314844,0.000342963,0.000624847,-0.772209134,4.646702672,4.927015015
UBE2E3,0.188250722,5.629291166,3.680636458,0.000343787,0.000626263,-0.774468192,5.760771061,5.572515757
HYLS1,-0.237592721,2.471473722,-3.678731854,0.000346111,0.000630412,-0.780808822,2.306702791,2.542624806
PSD3,0.27271471,0.583322981,3.677041748,0.000348186,0.000634105,-0.786433152,0.778147648,0.499194147
SMCHD1,0.247475018,9.702224936,3.676756455,0.000348537,0.000634659,-0.787382344,9.874498325,9.627834154
TMED2,-0.168190726,6.708738636,-3.676429438,0.000348941,0.000635308,-0.788470284,6.587740909,6.760987654
PBX2,0.160493357,7.840473775,3.676195926,0.000349229,0.000635746,-0.789247098,7.952962767,7.791898983
PLK1,0.257522859,2.181910731,3.675517039,0.000350068,0.000637188,-0.791505293,2.354926789,2.107199251
EFCAB11,0.238769484,1.28513259,3.670562264,0.00035625,0.000648352,-0.807976291,1.44756817,1.214989953
MNAT1,-0.267860929,2.864107951,-3.668346403,0.000359048,0.000653356,-0.815336612,2.672742256,2.946743137
RWDD2B,-0.29744628,2.357904681,-3.668280838,0.000359131,0.000653419,-0.815554344,2.149356378,2.44795963
ROGDI,0.393935564,3.647154752,3.66776341,0.000359787,0.000654525,-0.817272519,3.921788338,3.528562977
RAB34,-0.326834204,3.375877265,-3.666928964,0.000360848,0.000656367,-0.820042979,3.144217755,3.475912054
FKBP15,0.153985257,6.595150757,3.666466515,0.000361438,0.00065735,-0.821578146,6.700916896,6.549479015
BRICD5,0.31295829,3.30755221,3.66507785,0.000363213,0.00066049,-0.826187079,3.519523139,3.216019308
CD72,-0.469800221,3.887484038,-3.663847445,0.000364793,0.000663273,-0.830269578,3.568572737,4.025195736
CRYBG3,-0.284986304,3.834610734,-3.661982494,0.000367199,0.000667559,-0.836455407,3.628580867,3.923578177
TMEM218,-0.137409124,3.983814975,-3.661666783,0.000367608,0.000668212,-0.837502331,3.884235177,4.026815342
ASRGL1,-0.388913364,2.851817046,-3.660489837,0.000369137,0.0006709,-0.841404546,2.578495558,2.969842234
DNAJC25,0.285752052,2.903947312,3.659986093,0.000369793,0.000672001,-0.84307442,3.099811596,2.819369553
ZNF837,-0.345583323,2.142536671,-3.659076932,0.000370979,0.000674067,-0.846087756,1.900601744,2.247008571
KLHL24,0.114256318,6.229140739,3.658474395,0.000371768,0.000675408,-0.848084479,6.307307817,6.195386773
HSPA4,-0.123103453,5.573365511,-3.657966474,0.000372434,0.000676526,-0.849767452,5.486299512,5.610962193
SUSD6,0.160666482,8.250960212,3.657662338,0.000372833,0.00067716,-0.850775104,8.363615858,8.202313456
FOXO3,0.349272644,8.099529801,3.656860094,0.000373888,0.000678985,-0.853432742,8.341593045,7.995002491
PM20D2,0.162355545,4.15308447,3.655930154,0.000375114,0.000681121,-0.856512816,4.265977904,4.104335033
DDX20,0.145802322,3.929836134,3.654745174,0.000376683,0.000683876,-0.860436699,4.03307993,3.885253586
EXOC3,0.141452735,5.838977566,3.654580698,0.000376901,0.00068418,-0.860981255,5.938518256,5.795994086
N6AMT2,-0.400702628,2.428344134,-3.654380243,0.000377167,0.000684571,-0.861644908,2.15546681,2.546177524
DNAJC17,-0.155327978,4.20756716,-3.653953368,0.000377734,0.000685508,-0.863058073,4.100844551,4.253651923
NAA40,-0.216638226,4.563958533,-3.653714358,0.000378052,0.000685993,-0.863849257,4.411596776,4.62975111
ZKSCAN3,-0.142949775,3.955470756,-3.652426559,0.00037977,0.000689016,-0.868111473,3.856592334,3.998168256
ZNF654,0.244415184,5.244465431,3.650318268,0.000382597,0.000694053,-0.875086647,5.414088281,5.171219201
NXPE3,0.178827919,5.103805712,3.647857986,0.000385922,0.00069999,-0.883222257,5.2297095,5.049438167
VIL1,0.556437637,1.218251339,3.64744294,0.000386486,0.000700918,-0.884594286,1.625668045,1.042321399
HPCAL1,0.187881115,6.474452503,3.646987228,0.000387105,0.000701947,-0.886100599,6.609799744,6.416007104
ACKR3,-0.324260283,3.06172511,-3.645902817,0.000388584,0.000704533,-0.889684411,2.826879448,3.163135736
GRIK5,0.330158418,0.11850464,3.643925515,0.000391293,0.00070935,-0.896216871,0.357456697,0.015320797
NTMT1,-0.167125328,4.28763764,-3.642518204,0.000393232,0.00071277,-0.900864491,4.17217609,4.337496037
USP30,0.184434725,3.507266654,3.641960914,0.000394003,0.000714071,-0.902704532,3.637555724,3.451005466
ZNF777,-0.224578275,4.4626403,-3.641084829,0.000395217,0.000716175,-0.905596698,4.306714766,4.52997178
CRY2,-0.131777412,5.172495731,-3.640974045,0.000395371,0.000716357,-0.905962384,5.082095576,5.211532161
DCTN1,0.159104154,5.272917982,3.640656116,0.000395812,0.000717061,-0.907011778,5.38262103,5.225546212
TRIM74,-0.509726224,1.210804501,-3.640524924,0.000395995,0.000717295,-0.907444787,0.859091297,1.362680657
MPP2,-0.373112494,0.129197735,-3.639651023,0.000397212,0.000719402,-0.910328825,-0.122980469,0.238092869
SLC46A2,-0.436467953,4.710581186,-3.639398944,0.000397563,0.000719942,-0.911160628,4.401673263,4.843973243
GRPEL1,-0.120238887,4.151605821,-3.637909817,0.000399647,0.000723618,-0.916073465,4.069053056,4.187253606
FBXO9,0.352289244,6.175539011,3.637496002,0.000400227,0.000724572,-0.917438407,6.426112119,6.067336987
DLGAP3,-0.366398308,1.252200983,-3.637377416,0.000400394,0.000724776,-0.917829535,1.004334125,1.359234399
ZNF852,0.143483378,4.54888367,3.63675816,0.000401265,0.000726255,-0.919871825,4.651544604,4.504552812
TRAPPC2L,-0.15587254,3.410169944,-3.635532447,0.000402994,0.000729287,-0.923913366,3.299723334,3.457862798
METTL7B,0.628655282,0.216548704,3.634716582,0.000404149,0.000731278,-0.926602907,0.655281921,0.027095724
CACNA1F,-0.291721145,0.562449641,-3.633831302,0.000405406,0.000733454,-0.929520724,0.354092889,0.652421874
RAB14,-0.101348935,7.24742337,-3.633633595,0.000405687,0.000733864,-0.930172273,7.175531476,7.278467597
KDM5D,-0.236890678,2.09979545,-3.632061771,0.000407929,0.00073782,-0.935351242,1.674086791,2.28362419
MAPK7,0.151874351,4.728892995,3.631648525,0.00040852,0.000738791,-0.936712536,4.832731405,4.684053682
PDE4B,0.207347194,6.155927211,3.631415821,0.000408853,0.000739294,-0.937479046,6.306321948,6.090984029
AGBL5,0.262212145,3.408904516,3.630818559,0.00040971,0.000740744,-0.939446193,3.596755744,3.32778694
PCYT1B,0.506293862,1.809727211,3.630568241,0.00041007,0.000741295,-0.940270566,2.178609425,1.650437164
CDKN1C,-0.590759677,4.710973974,-3.630141942,0.000410683,0.000742303,-0.941674388,4.291421362,4.89214442
PDK3,0.149175382,8.830052651,3.628649907,0.000412835,0.000745994,-0.946586683,8.932959712,8.785615511
ALKBH7,-0.289535107,5.363318668,-3.628663632,0.000412815,0.000745994,-0.946541505,5.161553912,5.450444359
CTDNEP1,-0.218000575,6.802456112,-3.628271519,0.000413383,0.000746883,-0.947832209,6.647748108,6.869261841
TRAPPC2,0.118549968,4.845758524,3.627618387,0.00041433,0.000748493,-0.94998185,4.934297455,4.807525804
PHACTR1,0.466832428,3.619442408,3.627116604,0.000415058,0.000749709,-0.951633148,3.947503313,3.477779744
LBHD1,-0.168468453,3.984957572,-3.627035561,0.000415176,0.000749822,-0.951899829,3.864966547,4.036771878
PDCD1,-0.477805177,3.640456195,-3.626849727,0.000415447,0.000750209,-0.952511324,3.303319972,3.786037745
SLFN14,0.554832162,4.761371481,3.626235928,0.00041634,0.000751723,-0.954530876,5.162695413,4.58807251
PSMB5,-0.168642189,4.808907354,-3.625970883,0.000416727,0.00075232,-0.955402859,4.692891241,4.859005221
ARFGAP1,-0.145268292,5.784874777,-3.625716036,0.000417099,0.00075289,-0.956241237,5.682589155,5.829043568
MAP3K8,0.129648469,6.307959199,3.62521376,0.000417833,0.000754014,-0.957893452,6.398515362,6.268855402
AIFM2,-0.245766892,2.519752414,-3.625215117,0.000417831,0.000754014,-0.95788899,2.349416132,2.593306717
PRKAA1,0.12676264,6.466096002,3.62474212,0.000418524,0.000755158,-0.959444725,6.552213835,6.428908756
MFAP1,0.179447222,4.597390578,3.624675174,0.000418622,0.000755234,-0.959664903,4.723838833,4.542787922
C2CD4D,-0.473383838,0.341449359,-3.6246192,0.000418704,0.000755281,-0.959848994,0.006351903,0.486150533
RPS6KA3,0.149443498,7.253181384,3.624171077,0.000419361,0.000756365,-0.961322725,7.355942297,7.208807354
TPD52,-0.303448483,3.241471905,-3.624087516,0.000419484,0.000756485,-0.961597515,3.033756747,3.331167087
TNXB,0.304309623,1.662723447,3.623369809,0.000420539,0.000758287,-0.963957467,1.879483555,1.569122491
TRIM73,-0.240575085,0.295572857,-3.621501985,0.000423296,0.000763156,-0.970097439,0.132065389,0.366178354
CAMSAP2,-0.337097525,2.02898302,-3.620629799,0.000424589,0.000765386,-0.972963642,1.789459832,2.132413487
SEC14L4,0.779477144,2.923657301,3.619671454,0.000426015,0.000767853,-0.976112336,3.47659692,2.684887921
NDUFA2,0.273753804,5.12943145,3.619382459,0.000426446,0.000768526,-0.977061712,5.321129584,5.046652711
AP1S2,-0.341017315,6.321105352,-3.618201067,0.000428211,0.000771604,-0.980942057,6.078413744,6.425904002
SGOL1,0.381152887,0.998186912,3.618126418,0.000428323,0.000771703,-0.981187212,1.269341549,0.881097409
GALNT5,0.57069878,1.079165533,3.618077409,0.000428396,0.000771732,-0.981348159,1.485796916,0.903574709
TXN2,-0.164674712,5.92581445,-3.617980491,0.000428541,0.00077189,-0.981666438,5.810904918,5.975434475
SNX19,-0.185388382,6.686746921,-3.616604507,0.000430607,0.000775508,-0.986184414,6.55719285,6.742690725
MYL6,0.262926069,7.041533328,3.616372164,0.000430957,0.000776034,-0.986947164,7.220162467,6.964398018
REEP6,-0.410233104,1.448601184,-3.615557316,0.000432186,0.000778143,-0.989621881,1.166588377,1.570379441
SCN3A,-0.570900959,1.162877662,-3.61419362,0.00043425,0.000781755,-0.994097087,0.780635836,1.327936633
ARHGAP5,-0.25133788,4.364158879,-3.610304223,0.000440189,0.000792339,-1.006853297,4.192127931,4.43844497
USP28,-0.296042424,5.249817838,-3.609987078,0.000440676,0.000793111,-1.007892956,5.039672608,5.340562369
RASA4,-0.334166899,1.397991805,-3.609648208,0.000441198,0.000793944,-1.009003758,1.163252737,1.499356402
CEP55,0.432592645,0.27176391,3.609547801,0.000441352,0.00079401,-1.00933287,0.559119267,0.147678643
CWC22,0.188831956,5.339882606,3.609586134,0.000441293,0.00079401,-1.009207224,5.47068133,5.283401339
STK40,0.177780109,8.184884152,3.609136609,0.000441986,0.000795044,-1.010680593,8.310318124,8.130719483
ATP1A3,0.279304947,0.041032169,3.608692144,0.000442672,0.000796071,-1.012137231,0.236943234,-0.04356579
MCM7,-0.153725718,5.301902075,-3.608690161,0.000442675,0.000796071,-1.01214373,5.19172552,5.349478314
CBWD5,0.290344493,3.389163417,3.608582655,0.000442841,0.000796264,-1.012496035,3.59378599,3.300803669
FCRLA,-0.711983854,3.901142748,-3.607332914,0.000444777,0.000799637,-1.016590911,3.417069049,4.110174573
HDHD3,-0.236566946,4.473577334,-3.607178006,0.000445017,0.000799962,-1.017098399,4.31007147,4.544182138
KCNN4,-0.346816904,4.481224684,-3.60682011,0.000445573,0.000800855,-1.018270821,4.23951818,4.585597947
CFAP161,0.427085526,2.702386542,3.606201782,0.000446535,0.000802477,-1.020296161,3.016411109,2.566785025
CHURC1,0.182926635,6.079783232,3.605625105,0.000447434,0.000803985,-1.02218482,6.209144366,6.023922743
MPLKIP,0.117738704,4.159495634,3.603595265,0.000450612,0.000809588,-1.028830742,4.24167561,4.124008826
MFSD2B,0.612621343,4.599481329,3.602947147,0.000451632,0.000811311,-1.030952116,5.041693026,4.408526278
SCD,0.416042187,2.607907228,3.602868246,0.000451756,0.000811426,-1.031210345,2.894313815,2.484231657
CHI3L2,-0.386298688,3.057712215,-3.602818401,0.000451834,0.000811459,-1.031373478,2.787355556,3.174457136
ABRACL,-0.222617342,5.330788427,-3.602734506,0.000451967,0.000811588,-1.031648046,5.172609958,5.399092766
IFT74,-0.22558571,3.053950128,-3.601326995,0.000454189,0.00081547,-1.036253718,2.897814929,3.121372145
SFRP2,0.792167079,4.019067384,3.600769786,0.000455072,0.000816946,-1.038076619,4.590801016,3.772182406
HBA1,1.192655808,4.026422451,3.600685286,0.000455206,0.000817078,-1.038353039,4.876672758,3.65926891
HOMEZ,-0.130022145,4.115545266,-3.600406845,0.000455648,0.000817762,-1.039263853,4.024670778,4.154786522
CCDC146,0.333243839,4.028225473,3.60020625,0.000455966,0.000818225,-1.039919986,4.268699959,3.924384218
MRPL2,-0.294282254,2.03339756,-3.599976362,0.000456332,0.000818772,-1.0406719,1.821601549,2.124854928
ME2,0.127786793,6.065114066,3.599017082,0.000457859,0.000821403,-1.043809072,6.153088155,6.027125255
ACER1,-0.479483557,1.26537433,-3.597792586,0.000459816,0.000824803,-1.047812602,0.930824074,1.409839213
NHSL2,0.218688826,7.041065223,3.597315729,0.00046058,0.000826064,-1.049371405,7.195473963,6.974388722
WDR59,-0.127493319,4.500682978,-3.596803361,0.000461402,0.000827429,-1.0510461,4.412521736,4.538752606
RDH14,-0.328387643,3.257280301,-3.59666759,0.00046162,0.00082771,-1.051489842,3.0239264,3.358046758
GNPAT,-0.115767051,5.778199252,-3.595860887,0.000462919,0.000829927,-1.05412611,5.694674696,5.814266674
EHBP1L1,-0.203468833,7.80328784,-3.595543789,0.00046343,0.000830733,-1.055162241,7.660212634,7.865070316
SMC3,-0.170373765,5.663156387,-3.595425623,0.000463621,0.000830965,-1.055548335,5.541590926,5.715650564
LANCL3,0.329492465,1.501351143,3.594559653,0.00046502,0.000833362,-1.058377473,1.735369885,1.400297595
GOLGA6L9,-0.337357004,0.925451933,-3.594415046,0.000465254,0.000833671,-1.058849852,0.689325556,1.027415595
TXNDC15,-0.160952462,4.676518925,-3.592881532,0.000467743,0.000838019,-1.063858342,4.559926952,4.726865459
ZSCAN12,-0.21105672,3.783809415,-3.592572877,0.000468246,0.000838808,-1.064866207,3.63875573,3.846446234
RAB15,-0.359936406,1.712831819,-3.592267675,0.000468743,0.000839588,-1.065862727,1.465529616,1.819621406
LYPD2,-1.007434461,3.178465591,-3.591883743,0.00046937,0.000840598,-1.067116211,2.460849194,3.488345398
PPP1R3E,-0.151896369,5.239909691,-3.590929541,0.00047093,0.00084328,-1.070231077,5.133388785,5.285907356
ZBTB3,-0.144236053,4.337897094,-3.590203425,0.000472121,0.0008453,-1.072600936,4.238209044,4.380944207
ADARB2,1.438740256,1.228328047,3.590158481,0.000472194,0.00084532,-1.07274761,2.23293597,0.79452008
CHID1,-0.208804089,4.509489456,-3.590025515,0.000472413,0.000845598,-1.07318153,4.365915135,4.571487458
FAM58A,-0.188953775,4.532450702,-3.589848811,0.000472703,0.000846005,-1.073758166,4.39817832,4.590431958
ZNF697,0.338130815,3.4997275,3.589669396,0.000472998,0.000846421,-1.074343622,3.733716472,3.398686808
TRAPPC4,0.136451984,4.269240764,3.58947015,0.000473326,0.000846895,-1.074993765,4.363585833,4.228500848
CLHC1,0.384932922,3.422339285,3.58886519,0.000474322,0.000848565,-1.076967576,3.692707129,3.305589534
ELMO3,0.245463946,3.976651239,3.58761759,0.000476384,0.00085214,-1.081037281,4.147578732,3.902841641
CHD2,0.096538565,6.83739197,3.586243602,0.000478664,0.000856105,-1.085517935,6.903284635,6.808938319
ARHGAP23,0.347706228,0.478732292,3.585417097,0.00048004,0.000858452,-1.088212545,0.721541653,0.373882795
C16orf87,-0.17645107,2.497568843,-3.584120908,0.000482206,0.000862212,-1.092437422,2.374169708,2.550854833
FAM132A,0.513846559,1.277815525,3.584041647,0.000482339,0.000862335,-1.092695729,1.636592769,1.122888988
NEK9,-0.103223957,5.689400797,-3.583274984,0.000483625,0.000864519,-1.095194006,5.617789109,5.720324026
ZNF790,-0.280985399,2.443410246,-3.580690179,0.000487984,0.000872196,-1.103613745,2.244091927,2.529479519
DCXR,-0.205067588,5.072560542,-3.579104146,0.000490677,0.000876893,-1.108777637,4.930623895,5.133851367
DONSON,0.214312201,2.711519676,3.578479389,0.000491742,0.000878679,-1.110811244,2.857313444,2.648563277
ENTPD2,0.763181969,1.609379274,3.577566352,0.000493302,0.00088135,-1.113782694,2.146494689,1.377443072
GPC2,0.339043979,2.424328818,3.577331267,0.000493705,0.000881952,-1.114547669,2.666824067,2.31961496
TRIM40,0.503632391,1.253019309,3.57699708,0.000494277,0.000882858,-1.115635059,1.615589957,1.096454711
STK33,0.371596638,0.117361734,3.576454752,0.000495208,0.000884403,-1.117399526,0.37891064,0.004420161
CHCHD10,-0.316756229,4.612531619,-3.575670875,0.000496556,0.000886692,-1.11994949,4.390813937,4.708273345
DDX28,-0.15380008,4.785000182,-3.575111782,0.000497519,0.000888295,-1.121767951,4.677295003,4.831509237
PRDX4,-0.285383693,3.440387511,-3.573454759,0.000500385,0.000893294,-1.127156087,3.241249193,3.526379057
PHTF2,-0.18439213,5.003230052,-3.573028828,0.000501124,0.000894495,-1.128540757,4.872365563,5.059739718
EPC2,0.114930866,6.023589592,3.572977463,0.000501213,0.000894535,-1.128707729,6.103222335,5.989202726
FAM24B,-0.418084721,3.039422673,-3.572728409,0.000501646,0.000895189,-1.129517315,2.742716033,3.167545995
OSBP,-0.120226169,5.505456677,-3.571375698,0.000504003,0.000899276,-1.133913683,5.420751106,5.542034082
WDR45B,-0.099772432,6.057708907,-3.571244314,0.000504232,0.000899566,-1.134340614,5.987446617,6.088049441
ARL2,-0.271489896,3.152830748,-3.570821374,0.000504972,0.000900766,-1.135714869,2.961610425,3.23540316
INPPL1,-0.16121246,6.644816294,-3.570637556,0.000505293,0.00090122,-1.136312105,6.528943004,6.694852488
MRPL21,-0.165876161,3.586544147,-3.570083313,0.000506264,0.000902832,-1.138112723,3.471831018,3.636079362
TSPEAR,0.65680394,1.58159726,3.569681705,0.000506969,0.000903969,-1.139417321,2.067380793,1.371827097
WDR55,0.095895626,5.210695741,3.569550111,0.0005072,0.000904262,-1.139844768,5.276574707,5.182248005
FAU,-0.340625332,6.62415373,-3.567187115,0.000511367,0.00091157,-1.147518154,6.382616356,6.728453959
MARCHF7,0.167271406,7.93114245,3.567100419,0.00051152,0.000911602,-1.147799606,8.045781388,7.881639272
PRRT1,-0.397925729,-0.106181083,-3.56711973,0.000511486,0.000911602,-1.147736912,-0.375949866,0.010309982
USP9Y,-0.238941396,1.952847462,-3.56700967,0.000511681,0.000911768,-1.148094204,1.538244976,2.131880353
RP11-468E2.4,0.314826586,0.555404795,3.565220533,0.000514859,0.00091731,-1.1539011,0.772873935,0.461497666
PTPN7,-0.218391148,5.43114105,-3.564619354,0.000515931,0.000919098,-1.155851779,5.276261559,5.49802083
ALKBH2,-0.259559528,2.229470089,-3.564514141,0.000516119,0.000919311,-1.156193142,2.048253921,2.307722525
NUDT15,-0.356477071,2.298579848,-3.564120082,0.000516823,0.000920444,-1.157471589,2.045518265,2.407856441
RAD54L2,-0.146034258,4.639019145,-3.560244304,0.000523797,0.00093274,-1.170039655,4.536496495,4.683290289
DPYD,0.172539832,7.789482048,3.559499164,0.000525148,0.000935022,-1.172454655,7.907228448,7.738637011
GIMAP2,-0.255172662,6.931693161,-3.558226571,0.000527462,0.000939019,-1.176578184,6.753512143,7.008634964
MTFR2,0.364004695,1.416000629,3.558004032,0.000527868,0.000939618,-1.177299142,1.664434048,1.308722561
CRYGN,-0.541706363,0.216027762,-3.557634979,0.000528542,0.000940692,-1.178494682,-0.160991168,0.378831391
ADAP2,-0.278224492,5.033136984,-3.556646603,0.000530349,0.000943785,-1.18169601,4.836268385,5.118148424
ITLN2,0.478408925,-0.186615358,3.555968562,0.000531593,0.000945873,-1.183891748,0.146259276,-0.330356677
ZNF185,0.361499385,5.964162169,3.553163146,0.000536768,0.000954954,-1.192973053,6.21618124,5.855335752
MICU1,0.155363114,6.256220897,3.553021985,0.000537029,0.000955294,-1.193429844,6.36525377,6.20913852
FUT4,0.218886781,4.299706819,3.552441013,0.000538107,0.000956959,-1.195309696,4.44976748,4.234907897
MSANTD1,-0.234459425,1.197431965,-3.552464056,0.000538064,0.000956959,-1.19523514,1.030637336,1.269456919
RTN4RL1,-0.351686387,-0.108225945,-3.552188058,0.000538577,0.000957668,-1.196128103,-0.343223845,-0.006749579
WDR76,-0.208480603,3.431668191,-3.551622087,0.00053963,0.000959414,-1.197959068,3.283523605,3.495639717
ATP5E,0.325120732,5.37760091,3.551504603,0.000539849,0.000959676,-1.198339107,5.600026492,5.281553499
CHST8,0.540054714,0.187578591,3.55130191,0.000540227,0.000960221,-1.198994759,0.579491459,0.018343488
NHLRC3,-0.135362233,4.78015551,-3.551230873,0.000540359,0.00096033,-1.199224537,4.679785636,4.823497046
SPATS2,-0.210825609,2.269462631,-3.551058282,0.000540681,0.000960775,-1.199782786,2.11904874,2.334414083
FAM118A,-0.432413037,4.947110834,-3.550544014,0.000541641,0.000962355,-1.201446062,4.645449703,5.077373595
SLC25A35,-0.204997702,3.276179271,-3.55049788,0.000541728,0.000962381,-1.201595264,3.129645164,3.339455363
SFXN3,-0.18579993,5.368959597,-3.550055658,0.000542555,0.000963723,-1.203025352,5.238054055,5.42548699
ABCF3,-0.130403363,4.835295999,-3.548953893,0.000544621,0.000967265,-1.206587688,4.744804417,4.87437191
TXNRD3,-0.322782493,0.583559345,-3.548385745,0.000545689,0.000969035,-1.208424324,0.360370372,0.679936401
GTF2I,-0.145264965,4.577037953,-3.547880535,0.000546641,0.000970597,-1.210057303,4.475857039,4.620729711
TTC25,0.516008558,1.211335813,3.546401425,0.000549435,0.000975431,-1.214837107,1.581913056,1.051313822
COX6A1,0.246596163,4.812734821,3.544284569,0.000553459,0.000982444,-1.221674974,4.981229801,4.739975624
BTN2A1,0.133187264,7.255826172,3.544178201,0.000553662,0.000982675,-1.222018476,7.350450448,7.214965689
EIF6,-0.18776312,5.302293988,-3.543537826,0.000554885,0.000984716,-1.224086308,5.169807178,5.359504201
DEPDC5,-0.150170974,4.54509411,-3.542003038,0.000557826,0.000989806,-1.229041038,4.437806584,4.591422815
ADGRE2,0.395083784,7.370427381,3.541279325,0.000559219,0.000992145,-1.23137678,7.64374784,7.252402638
ITGB1BP1,-0.109279046,4.433469846,-3.541137876,0.000559491,0.000992498,-1.231833253,4.356174993,4.46684717
GINM1,0.184561358,5.546749994,3.54038304,0.000560947,0.00099495,-1.23426895,5.673407219,5.492057102
ZNF773,-0.214025731,1.961308863,-3.539773806,0.000562125,0.000996908,-1.236234508,1.811477309,2.026008852
PHF6,-0.141712969,4.385769031,-3.538592707,0.000564415,0.001000838,-1.240044274,4.285071091,4.429252233
PHACTR4,-0.162575446,4.61778452,-3.538204108,0.000565171,0.00100201,-1.241297515,4.50417027,4.666845219
UBA52,-0.378940242,8.922611226,-3.53817635,0.000565225,0.00100201,-1.24138703,8.661632206,9.035306712
LGMN,-0.301783314,1.950584328,-3.535557587,0.000570341,0.001010947,-1.249829619,1.746592564,2.038671682
C1orf123,-0.120121051,4.38634005,-3.535425342,0.000570601,0.001011274,-1.250255826,4.301967069,4.422773838
